type,cycle,value
F03,1336,2.198566691
F03,1336,2.195963542
F03,1336,2.19536972
F03,1336,2.196638997
F03,1336,2.194079081
F03,1336,2.195318858
F03,1336,2.196723938
F03,1337,2.286403656
F03,1337,2.288745372
F03,1337,2.289594014
F03,1337,2.288260142
F03,1337,2.296919759
F03,1337,2.301319122
F03,1337,2.309355927
F03,1337,2.313866679
F03,1337,2.315114085
F03,1337,2.314492798
F03,1337,2.309295654
F03,1337,2.302390544
F03,1337,2.292571513
F03,1337,2.287770081
F03,1337,2.281364187
F03,1337,2.283971914
F03,1337,2.286361694
F03,1337,2.287663269
F03,1337,2.285752869
F03,1337,2.290617371
F03,1337,2.293212891
F03,1337,2.296083577
F03,1337,2.294653575
F03,1337,2.291795349
F03,1337,2.294259389
F03,1337,2.292512767
F03,1337,2.290979258
F03,1337,2.290946706
F03,1337,2.290824636
F03,1337,2.290101115
F03,1337,2.291793823
F03,1337,2.29025116
F03,1337,2.293571472
F03,1337,2.297185771
F03,1337,2.293384552
F03,1337,2.295282745
F03,1337,2.295738729
F03,1337,2.293713633
F03,1337,2.294313558
F03,1337,2.29891866
F03,1337,2.296292114
F03,1337,2.297881317
F03,1337,2.300224813
F03,1337,2.300320689
F03,1337,2.302017975
F03,1337,2.301994832
F03,1337,2.303191121
F03,1337,2.304692332
F03,1337,2.30686264
F03,1337,2.304811351
F03,1337,2.304811351
F03,1337,2.305123393
F03,1337,2.302597555
F03,1337,2.304174296
F03,1337,2.305902608
F03,1337,2.305196126
F03,1337,2.305579631
F03,1337,2.307463837
F03,1337,2.307372793
F03,1337,2.30856603
F03,1337,2.311441294
F03,1337,2.312897491
F03,1337,2.313896179
F03,1337,2.310536957
F03,1337,2.308815002
F03,1337,2.303990428
F03,1337,2.296859487
F03,1337,2.28480835
F03,1337,2.274608866
F03,1337,2.272152456
F03,1337,2.263305918
F03,1337,2.255272166
F03,1337,2.248935699
F03,1337,2.250483195
F03,1337,2.242228444
F03,1337,2.235316976
F03,1337,2.231772614
F03,1337,2.238102722
F03,1337,2.238368479
F03,1337,2.235995738
F03,1337,2.232276408
F03,1337,2.232081604
F03,1337,2.232996877
F03,1337,2.229667155
F03,1337,2.227578735
F03,1337,2.229598999
F03,1337,2.230713654
F03,1337,2.230463155
F03,1337,2.234120687
F03,1337,2.234514872
F03,1337,2.230099996
F03,1337,2.226555379
F03,1337,2.222636668
F03,1337,2.223165385
F03,1337,2.221696726
F03,1337,2.220522054
F03,1337,2.219520315
F03,1337,2.220282491
F03,1337,2.223236338
F03,1337,2.223638407
F03,1337,2.221107737
F03,1337,2.221200562
F03,1337,2.222279612
F03,1337,2.223111216
F03,1337,2.224476115
F03,1337,2.227096303
F03,1337,2.228187815
F03,1337,2.227377828
F03,1337,2.227733358
F03,1337,2.230645498
F03,1337,2.2314092
F03,1337,2.230944061
F03,1337,2.230086009
F03,1337,2.229793803
F03,1337,2.229863485
F03,1337,2.230928548
F03,1337,2.231951904
F03,1337,2.23019104
F03,1337,2.229826355
F03,1337,2.233819071
F03,1337,2.236334229
F03,1337,2.238877106
F03,1337,2.241486359
F03,1338,2.235524241
F03,1338,2.242214457
F03,1338,2.248317464
F03,1338,2.248320516
F03,1338,2.246630859
F03,1338,2.2454422
F03,1338,2.242211405
F03,1338,2.242055257
F03,1338,2.242979685
F03,1338,2.244913483
F03,1338,2.24739151
F03,1338,2.246147156
F03,1338,2.248925018
F03,1338,2.252257792
F03,1338,2.254570262
F03,1338,2.258444214
F03,1338,2.260821788
F03,1338,2.266355642
F03,1338,2.270767466
F03,1338,2.268266296
F03,1338,2.266522725
F03,1338,2.267447154
F03,1338,2.265119171
F03,1338,2.264530182
F03,1338,2.267680613
F03,1338,2.269751994
F03,1338,2.269844564
F03,1338,2.269852448
F03,1338,2.270385742
F03,1338,2.270684052
F03,1338,2.266941579
F03,1338,2.267436218
F03,1338,2.267624919
F03,1338,2.269411723
F03,1338,2.272920736
F03,1338,2.270826213
F03,1338,2.269465892
F03,1338,2.27211558
F03,1338,2.275720215
F03,1338,2.275765228
F03,1338,2.27451299
F03,1338,2.279654439
F03,1338,2.282461802
F03,1338,2.282659658
F03,1338,2.282761637
F03,1338,2.283583832
F03,1338,2.284409332
F03,1338,2.28128535
F03,1338,2.275117493
F03,1338,2.274247233
F03,1338,2.275202433
F03,1338,2.273837535
F03,1338,2.274443563
F03,1338,2.274108124
F03,1338,2.276589203
F03,1338,2.277899933
F03,1338,2.278816732
F03,1338,2.280297597
F03,1338,2.283076986
F03,1338,2.282715098
F03,1338,2.283987427
F03,1338,2.282639567
F03,1338,2.282766215
F03,1338,2.28383433
F03,1338,2.283999888
F03,1338,2.281860352
F03,1338,2.283904012
F03,1338,2.283104706
F03,1338,2.285542552
F03,1338,2.28618571
F03,1338,2.287700399
F03,1338,2.289958954
F03,1338,2.292469279
F03,1338,2.290796661
F03,1338,2.291314697
F03,1338,2.29124349
F03,1338,2.289561717
F03,1338,2.289209239
F03,1338,2.290901947
F03,1338,2.292005666
F03,1338,2.292155457
F03,1338,2.291360982
F03,1338,2.292082977
F03,1338,2.293647257
F03,1338,2.293552907
F03,1338,2.29174118
F03,1338,2.290976206
F03,1338,2.293132528
F03,1338,2.294268799
F03,1338,2.292316437
F03,1338,2.294502004
F03,1338,2.296474711
F03,1338,2.295465088
F03,1338,2.296037038
F03,1338,2.297428385
F03,1338,2.296927643
F03,1338,2.296759033
F03,1338,2.296122233
F03,1338,2.299795024
F03,1338,2.302112325
F03,1338,2.306585948
F03,1338,2.310476685
F03,1338,2.309564718
F03,1338,2.307678731
F03,1338,2.312251282
F03,1338,2.313939412
F03,1338,2.311619059
F03,1338,2.312150828
F03,1338,2.30747935
F03,1338,2.303444672
F03,1338,2.29661382
F03,1338,2.290878805
F03,1338,2.290928141
F03,1338,2.287286123
F03,1338,2.283049011
F03,1338,2.283715312
F03,1338,2.28397344
F03,1338,2.281447601
F03,1338,2.282902273
F03,1338,2.285230255
F03,1338,2.285134379
F03,1338,2.286083476
F03,1338,2.288553874
F03,1339,2.254534912
F03,1339,2.254486847
F03,1339,2.255095927
F03,1339,2.257329559
F03,1339,2.265638479
F03,1339,2.268304952
F03,1339,2.263740285
F03,1339,2.26324234
F03,1339,2.261296336
F03,1339,2.26054484
F03,1339,2.257275645
F03,1339,2.255624644
F03,1339,2.254542542
F03,1339,2.256072998
F03,1339,2.253679911
F03,1339,2.253981272
F03,1339,2.255167135
F03,1339,2.25622584
F03,1339,2.25517629
F03,1339,2.25587031
F03,1339,2.25805308
F03,1339,2.261197408
F03,1339,2.260555776
F03,1339,2.262237549
F03,1339,2.263022868
F03,1339,2.262267049
F03,1339,2.265262858
F03,1339,2.266459401
F03,1339,2.267575328
F03,1339,2.269523112
F03,1339,2.271775309
F03,1339,2.272944132
F03,1339,2.273738607
F03,1339,2.274273427
F03,1339,2.276258341
F03,1339,2.281560516
F03,1339,2.279342143
F03,1339,2.279943593
F03,1339,2.281044261
F03,1339,2.280615997
F03,1339,2.277327983
F03,1339,2.276083628
F03,1339,2.277034251
F03,1339,2.277827199
F03,1339,2.278954315
F03,1339,2.278897095
F03,1339,2.28406016
F03,1339,2.287558238
F03,1339,2.290444438
F03,1339,2.287426758
F03,1339,2.286677043
F03,1339,2.287701925
F03,1339,2.288635763
F03,1339,2.289438121
F03,1339,2.288869222
F03,1339,2.289659119
F03,1339,2.290186056
F03,1339,2.289903259
F03,1339,2.289383952
F03,1339,2.288411458
F03,1339,2.288204447
F03,1339,2.290585073
F03,1339,2.290677643
F03,1339,2.286927541
F03,1339,2.287375895
F03,1339,2.286048126
F03,1339,2.287142436
F03,1339,2.289034526
F03,1339,2.287663269
F03,1339,2.287408447
F03,1339,2.287697347
F03,1339,2.286664836
F03,1339,2.286647797
F03,1339,2.285581207
F03,1339,2.290020752
F03,1339,2.287273916
F03,1339,2.286742147
F03,1339,2.287578328
F03,1339,2.291138458
F03,1339,2.289138031
F03,1339,2.291127523
F03,1339,2.292444611
F03,1339,2.292741394
F03,1339,2.292333221
F03,1339,2.292393748
F03,1339,2.292702738
F03,1339,2.293825022
F03,1339,2.291963959
F03,1339,2.292696635
F03,1339,2.294812775
F03,1339,2.296099091
F03,1339,2.295457458
F03,1339,2.295533244
F03,1339,2.297669474
F03,1339,2.298947906
F03,1339,2.297312419
F03,1339,2.298009491
F03,1339,2.30157725
F03,1339,2.302143097
F03,1339,2.30026652
F03,1339,2.302509562
F03,1339,2.303236135
F03,1339,2.30312322
F03,1339,2.302879079
F03,1339,2.301146189
F03,1339,2.302614594
F03,1339,2.304860687
F03,1339,2.303385925
F03,1339,2.304845174
F03,1339,2.305565643
F03,1339,2.306066386
F03,1339,2.304945628
F03,1339,2.30631841
F03,1339,2.304955037
F03,1339,2.304814402
F03,1339,2.306080373
F03,1339,2.304409281
F03,1339,2.303253174
F03,1339,2.305554708
F03,1339,2.309233856
F03,1339,2.304186757
F03,1339,2.301388804
F03,1339,2.30308609
F03,1340,2.0793293
F03,1340,2.103431829
F03,1340,2.122808711
F03,1340,2.134960429
F03,1340,2.159302521
F03,1340,2.170355225
F03,1340,2.166547902
F03,1340,2.15370992
F03,1340,2.150445048
F03,1340,2.144306691
F03,1340,2.140336863
F03,1340,2.131403605
F03,1340,2.130622864
F03,1340,2.158704376
F03,1340,2.169396973
F03,1340,2.162576803
F03,1340,2.171927389
F03,1340,2.192539469
F03,1340,2.1987058
F03,1340,2.205926259
F03,1340,2.221655019
F03,1340,2.230692037
F03,1340,2.227516937
F03,1340,2.232723236
F03,1340,2.236890666
F03,1340,2.236660512
F03,1340,2.233774312
F03,1340,2.229227956
F03,1340,2.215216827
F03,1340,2.200039673
F03,1340,2.18326594
F03,1340,2.167935944
F03,1340,2.161442057
F03,1340,2.162925975
F03,1340,2.16444397
F03,1340,2.171185303
F03,1340,2.185578664
F03,1340,2.193224335
F03,1340,2.195835114
F03,1340,2.197642263
F03,1340,2.198172506
F03,1340,2.198101298
F03,1340,2.193961589
F03,1340,2.190276337
F03,1340,2.189141591
F03,1340,2.189939372
F03,1340,2.189827983
F03,1340,2.191066233
F03,1340,2.193749746
F03,1340,2.192863973
F03,1340,2.192528534
F03,1340,2.196660614
F03,1340,2.198923747
F03,1340,2.200554657
F03,1340,2.202998606
F03,1340,2.205049896
F03,1340,2.20338033
F03,1340,2.201423391
F03,1340,2.198237356
F03,1340,2.190347544
F03,1340,2.186017609
F03,1340,2.182704926
F03,1340,2.1903862
F03,1340,2.197175344
F03,1340,2.198524984
F03,1340,2.20308965
F03,1340,2.203536479
F03,1340,2.205991109
F03,1340,2.20680898
F03,1340,2.202197774
F03,1340,2.20230128
F03,1340,2.200042979
F03,1340,2.19790802
F03,1340,2.202607473
F03,1340,2.205544535
F03,1340,2.2045784
F03,1340,2.205700684
F03,1340,2.202996826
F03,1340,2.204108429
F03,1340,2.201896413
F03,1340,2.201737213
F03,1340,2.204872131
F03,1340,2.205830383
F03,1340,2.20450414
F03,1340,2.206249491
F03,1340,2.205651093
F03,1340,2.205784098
F03,1340,2.203978475
F03,1340,2.20419337
F03,1340,2.2053744
F03,1340,2.204898326
F03,1340,2.204938507
F03,1340,2.20533727
F03,1340,2.208323924
F03,1340,2.209443156
F03,1340,2.207319132
F03,1340,2.206422424
F03,1340,2.204567464
F03,1340,2.201540883
F03,1340,2.199749247
F03,1340,2.200137075
F03,1340,2.202633667
F03,1340,2.203241221
F03,1340,2.207886505
F03,1340,2.212480672
F03,1340,2.216286469
F03,1340,2.216912587
F03,1340,2.215083822
F03,1340,2.215797933
F03,1340,2.214769999
F03,1340,2.209951528
F03,1340,2.208461507
F03,1340,2.20943222
F03,1340,2.206383769
F03,1340,2.2097229
F03,1340,2.211588542
F03,1340,2.21460139
F03,1340,2.217345428
F03,1340,2.215750122
F03,1340,2.214819336
F03,1340,2.213966115
F03,1340,2.211305745
F03,1340,2.209705861
F03,1341,2.234216563
F03,1341,2.22449468
F03,1341,2.215773265
F03,1341,2.216198222
F03,1341,2.21296285
F03,1341,2.213916779
F03,1341,2.212714132
F03,1341,2.213570404
F03,1341,2.214909108
F03,1341,2.213136037
F03,1341,2.207170614
F03,1341,2.206549327
F03,1341,2.203015391
F03,1341,2.198694865
F03,1341,2.194974009
F03,1341,2.190205129
F03,1341,2.186387126
F03,1341,2.187940725
F03,1341,2.185982005
F03,1341,2.185648092
F03,1341,2.185029856
F03,1341,2.186008199
F03,1341,2.188220469
F03,1341,2.192615255
F03,1341,2.195036062
F03,1341,2.19759903
F03,1341,2.199579112
F03,1341,2.196709951
F03,1341,2.195445506
F03,1341,2.192258199
F03,1341,2.190274811
F03,1341,2.190395355
F03,1341,2.190744781
F03,1341,2.190140279
F03,1341,2.186722565
F03,1341,2.183629354
F03,1341,2.182813009
F03,1341,2.183355713
F03,1341,2.185407003
F03,1341,2.184995778
F03,1341,2.184830475
F03,1341,2.185691325
F03,1341,2.188514201
F03,1341,2.188282267
F03,1341,2.190084585
F03,1341,2.193029531
F03,1341,2.190938059
F03,1341,2.193014018
F03,1341,2.196441142
F03,1341,2.194787089
F03,1341,2.195889282
F03,1341,2.19282074
F03,1341,2.191454315
F03,1341,2.190393829
F03,1341,2.186312866
F03,1341,2.183793132
F03,1341,2.184119415
F03,1341,2.188124593
F03,1341,2.187821452
F03,1341,2.188835653
F03,1341,2.191848501
F03,1341,2.194306437
F03,1341,2.193933868
F03,1341,2.195414734
F03,1341,2.198377991
F03,1341,2.200871531
F03,1341,2.197342428
F03,1341,2.197404226
F03,1341,2.195983632
F03,1341,2.191046143
F03,1341,2.186241659
F03,1341,2.184847514
F03,1341,2.183708191
F03,1341,2.185983531
F03,1341,2.188057963
F03,1341,2.190395355
F03,1341,2.193525696
F03,1341,2.194361877
F03,1341,2.196963501
F03,1341,2.197705587
F03,1341,2.199090576
F03,1341,2.199851227
F03,1341,2.196788788
F03,1341,2.197510783
F03,1341,2.198436737
F03,1341,2.196546173
F03,1341,2.195751699
F03,1341,2.197260284
F03,1341,2.199243673
F03,1341,2.196496836
F03,1341,2.192927551
F03,1341,2.194216665
F03,1341,2.192036947
F03,1341,2.192148336
F03,1341,2.193521118
F03,1341,2.192938232
F03,1341,2.194474792
F03,1341,2.193051147
F03,1341,2.194116211
F03,1341,2.193194834
F03,1341,2.190346018
F03,1341,2.191308848
F03,1341,2.192292023
F03,1341,2.19281311
F03,1341,2.192258199
F03,1341,2.192721812
F03,1341,2.195281728
F03,1341,2.195359039
F03,1341,2.196165975
F03,1341,2.198433685
F03,1341,2.201653544
F03,1341,2.204157766
F03,1341,2.199027252
F03,1341,2.198540243
F03,1341,2.193310801
F03,1341,2.194272359
F03,1341,2.199169413
F03,1341,2.19688797
F03,1341,2.200059764
F03,1341,2.205465698
F03,1341,2.204354095
F03,1341,2.205805715
F03,1341,2.204650879
F03,1342,2.074647013
F03,1342,2.082501348
F03,1342,2.076577759
F03,1342,2.067019908
F03,1342,2.054546611
F03,1342,2.046516037
F03,1342,2.044427617
F03,1342,2.041271083
F03,1342,2.029521306
F03,1342,2.029264704
F03,1342,2.03295606
F03,1342,2.036897914
F03,1342,2.043645477
F03,1342,2.052898788
F03,1342,2.0596138
F03,1342,2.059164047
F03,1342,2.053076553
F03,1342,2.052873993
F03,1342,2.052908071
F03,1342,2.051448822
F03,1342,2.048326238
F03,1342,2.045098495
F03,1342,2.043058014
F03,1342,2.04260203
F03,1342,2.044925435
F03,1342,2.047738775
F03,1342,2.049620056
F03,1342,2.049644852
F03,1342,2.052017721
F03,1342,2.056543859
F03,1342,2.055392202
F03,1342,2.056814321
F03,1342,2.058448283
F03,1342,2.061944962
F03,1342,2.067599614
F03,1342,2.074784597
F03,1342,2.08179334
F03,1342,2.085089111
F03,1342,2.087514496
F03,1342,2.095487849
F03,1342,2.097563934
F03,1342,2.096951675
F03,1342,2.097240829
F03,1342,2.097332001
F03,1342,2.095255915
F03,1342,2.090572103
F03,1342,2.085585276
F03,1342,2.079909007
F03,1342,2.076413854
F03,1342,2.074126053
F03,1342,2.071872203
F03,1342,2.073575719
F03,1342,2.076016617
F03,1342,2.076325734
F03,1342,2.07652359
F03,1342,2.07814064
F03,1342,2.081196721
F03,1342,2.082319005
F03,1342,2.083144379
F03,1342,2.086722946
F03,1342,2.091454824
F03,1342,2.09011294
F03,1342,2.087848409
F03,1342,2.087772624
F03,1342,2.085263697
F03,1342,2.083053207
F03,1342,2.076857503
F03,1342,2.073376338
F03,1342,2.07616806
F03,1342,2.077550125
F03,1342,2.079269028
F03,1342,2.086079915
F03,1342,2.093875504
F03,1342,2.096385956
F03,1342,2.096146393
F03,1342,2.091938655
F03,1342,2.090394338
F03,1342,2.086582311
F03,1342,2.078151449
F03,1342,2.075171026
F03,1342,2.07572759
F03,1342,2.073396428
F03,1342,2.074983978
F03,1342,2.080536652
F03,1342,2.083753459
F03,1342,2.083105723
F03,1342,2.082583237
F03,1342,2.086678187
F03,1342,2.088427989
F03,1342,2.091669591
F03,1342,2.096489588
F03,1342,2.094937515
F03,1342,2.095296097
F03,1342,2.094830831
F03,1342,2.093343735
F03,1342,2.090723546
F03,1342,2.092158127
F03,1342,2.090816371
F03,1342,2.0881869
F03,1342,2.089970779
F03,1342,2.091511917
F03,1342,2.093815231
F03,1342,2.097403081
F03,1342,2.100482432
F03,1342,2.099658457
F03,1342,2.099925868
F03,1342,2.098832957
F03,1342,2.097733943
F03,1342,2.097973506
F03,1342,2.098734029
F03,1342,2.096495692
F03,1342,2.096168009
F03,1342,2.095943832
F03,1342,2.09479688
F03,1342,2.093708547
F03,1342,2.092110189
F03,1342,2.090284602
F03,1342,2.089839427
F03,1342,2.088159053
F03,1342,2.087721634
F03,1342,2.0886645
F03,1342,2.08941892
F03,1342,2.090134684
F03,1343,2.092354457
F03,1343,2.122463989
F03,1343,2.13908488
F03,1343,2.146575928
F03,1343,2.148789469
F03,1343,2.153151703
F03,1343,2.16443634
F03,1343,2.17209905
F03,1343,2.182241058
F03,1343,2.185054525
F03,1343,2.187711843
F03,1343,2.19303716
F03,1343,2.198725891
F03,1343,2.198985545
F03,1343,2.18971049
F03,1343,2.190849813
F03,1343,2.187373352
F03,1343,2.186632792
F03,1343,2.189606984
F03,1343,2.198164622
F03,1343,2.20835317
F03,1343,2.210229747
F03,1343,2.209860484
F03,1343,2.209331767
F03,1343,2.206861623
F03,1343,2.207711792
F03,1343,2.208483124
F03,1343,2.206773376
F03,1343,2.204791768
F03,1343,2.208834076
F03,1343,2.213018545
F03,1343,2.211662801
F03,1343,2.213990784
F03,1343,2.213471476
F03,1343,2.212479146
F03,1343,2.211655172
F03,1343,2.210865275
F03,1343,2.21267217
F03,1343,2.21468811
F03,1343,2.215824127
F03,1343,2.217388662
F03,1343,2.216845957
F03,1343,2.215484111
F03,1343,2.215988159
F03,1343,2.215074412
F03,1343,2.215009562
F03,1343,2.216179657
F03,1343,2.219732157
F03,1343,2.222774251
F03,1343,2.221339671
F03,1343,2.218282064
F03,1343,2.219705709
F03,1343,2.21709493
F03,1343,2.213961538
F03,1343,2.216816711
F03,1343,2.220974986
F03,1343,2.22174174
F03,1343,2.219532776
F03,1343,2.218843333
F03,1343,2.216890717
F03,1343,2.216434733
F03,1343,2.21257019
F03,1343,2.211066182
F03,1343,2.213040161
F03,1343,2.213511658
F03,1343,2.214262899
F03,1343,2.214375814
F03,1343,2.215592448
F03,1343,2.217105611
F03,1343,2.215327962
F03,1343,2.213021596
F03,1343,2.21268158
F03,1343,2.209991709
F03,1343,2.209803263
F03,1343,2.211894735
F03,1343,2.210896047
F03,1343,2.211758677
F03,1343,2.214265951
F03,1343,2.21404953
F03,1343,2.213236491
F03,1343,2.213160706
F03,1343,2.212915039
F03,1343,2.215643311
F03,1343,2.216388448
F03,1343,2.217354584
F03,1343,2.218991597
F03,1343,2.218786112
F03,1343,2.218871053
F03,1343,2.218605042
F03,1343,2.219022624
F03,1343,2.21789093
F03,1343,2.217912547
F03,1343,2.217271169
F03,1343,2.21799291
F03,1343,2.218639119
F03,1343,2.21934255
F03,1343,2.218263499
F03,1343,2.216708374
F03,1343,2.214952342
F03,1343,2.214126841
F03,1343,2.214862823
F03,1343,2.21722463
F03,1343,2.217252604
F03,1343,2.216097768
F03,1343,2.215114594
F03,1343,2.214066569
F03,1343,2.211910248
F03,1343,2.208917491
F03,1343,2.209381104
F03,1343,2.209059652
F03,1343,2.208801524
F03,1343,2.209124502
F03,1343,2.210177358
F03,1343,2.210676575
F03,1343,2.209642537
F03,1343,2.210070546
F03,1343,2.210690562
F03,1343,2.210283915
F03,1343,2.209611511
F03,1343,2.210296377
F03,1343,2.211452738
F03,1343,2.211376953
F03,1343,2.211746216
F03,1344,2.549068705
F03,1344,2.555585988
F03,1344,2.560504913
F03,1344,2.561934662
F03,1344,2.558897146
F03,1344,2.558102671
F03,1344,2.554656982
F03,1344,2.551387533
F03,1344,2.552055359
F03,1344,2.556037394
F03,1344,2.559527842
F03,1344,2.559063975
F03,1344,2.553370921
F03,1344,2.544725037
F03,1344,2.538714854
F03,1344,2.539580536
F03,1344,2.542127991
F03,1344,2.539895884
F03,1344,2.534887441
F03,1344,2.532958221
F03,1344,2.535306295
F03,1344,2.535106913
F03,1344,2.53083725
F03,1344,2.531426239
F03,1344,2.530999502
F03,1344,2.531455739
F03,1344,2.532294973
F03,1344,2.533471425
F03,1344,2.534049479
F03,1344,2.536714427
F03,1344,2.537113444
F03,1344,2.537354533
F03,1344,2.539922078
F03,1344,2.542843628
F03,1344,2.544823964
F03,1344,2.545615387
F03,1344,2.545293935
F03,1344,2.543262736
F03,1344,2.54396286
F03,1344,2.54162089
F03,1344,2.540016429
F03,1344,2.541007233
F03,1344,2.541902415
F03,1344,2.540858968
F03,1344,2.543067932
F03,1344,2.545952352
F03,1344,2.546015676
F03,1344,2.546119436
F03,1344,2.546450043
F03,1344,2.549956004
F03,1344,2.551750692
F03,1344,2.548097992
F03,1344,2.542364502
F03,1344,2.538554128
F03,1344,2.536804199
F03,1344,2.538546244
F03,1344,2.542794291
F03,1344,2.53967158
F03,1344,2.535910797
F03,1344,2.53822937
F03,1344,2.539878845
F03,1344,2.537881724
F03,1344,2.538390096
F03,1344,2.539486186
F03,1344,2.539105988
F03,1344,2.538138326
F03,1344,2.540388997
F03,1344,2.540458425
F03,1344,2.540379588
F03,1344,2.539507802
F03,1344,2.539639282
F03,1344,2.538818359
F03,1344,2.538203176
F03,1344,2.536957296
F03,1344,2.537631226
F03,1344,2.536977386
F03,1344,2.535394287
F03,1344,2.536790212
F03,1344,2.537641907
F03,1344,2.538606517
F03,1344,2.53839798
F03,1344,2.537807465
F03,1344,2.537821452
F03,1344,2.539237213
F03,1344,2.539857229
F03,1344,2.538748932
F03,1344,2.539299266
F03,1344,2.539912923
F03,1344,2.539642334
F03,1344,2.54043986
F03,1344,2.539951579
F03,1344,2.541974894
F03,1344,2.543273417
F03,1344,2.541466522
F03,1344,2.540724436
F03,1344,2.541733805
F03,1344,2.539093526
F03,1344,2.537046814
F03,1344,2.535788472
F03,1344,2.536139425
F03,1344,2.540846507
F03,1344,2.545677185
F03,1344,2.543298086
F03,1344,2.540653229
F03,1344,2.541211446
F03,1344,2.539580536
F03,1344,2.540385946
F03,1344,2.54447759
F03,1344,2.546392822
F03,1344,2.547352854
F03,1344,2.550289917
F03,1344,2.547623444
F03,1344,2.547470347
F03,1344,2.547740936
F03,1344,2.547213745
F03,1344,2.548059336
F03,1344,2.54618276
F03,1344,2.545048014
F03,1344,2.545870463
F03,1344,2.545140839
F03,1344,2.546151733
F03,1344,2.546127065
F03,1344,2.546105448
F03,1345,2.465396372
F03,1345,2.466217041
F03,1345,2.464423879
F03,1345,2.459665934
F03,1345,2.460775757
F03,1345,2.463085175
F03,1345,2.466442871
F03,1345,2.471992238
F03,1345,2.47456309
F03,1345,2.478998057
F03,1345,2.482222493
F03,1345,2.482658641
F03,1345,2.483250682
F03,1345,2.481785075
F03,1345,2.480542247
F03,1345,2.481613668
F03,1345,2.481494649
F03,1345,2.483213552
F03,1345,2.484011078
F03,1345,2.484983571
F03,1345,2.488503265
F03,1345,2.487636058
F03,1345,2.485297139
F03,1345,2.488633219
F03,1345,2.486003621
F03,1345,2.487917328
F03,1345,2.489815776
F03,1345,2.491358439
F03,1345,2.492527008
F03,1345,2.493564351
F03,1345,2.492851766
F03,1345,2.497632853
F03,1345,2.498435211
F03,1345,2.500967407
F03,1345,2.50046641
F03,1345,2.498711904
F03,1345,2.496835327
F03,1345,2.495144145
F03,1345,2.492429606
F03,1345,2.492692566
F03,1345,2.491530101
F03,1345,2.491717021
F03,1345,2.49365387
F03,1345,2.493728129
F03,1345,2.49434967
F03,1345,2.495801036
F03,1345,2.494334157
F03,1345,2.496849314
F03,1345,2.497980754
F03,1345,2.49596049
F03,1345,2.49551061
F03,1345,2.496277364
F03,1345,2.49596049
F03,1345,2.49727122
F03,1345,2.494272359
F03,1345,2.493541209
F03,1345,2.494811757
F03,1345,2.491808319
F03,1345,2.488489278
F03,1345,2.487581889
F03,1345,2.486269633
F03,1345,2.486203003
F03,1345,2.483289337
F03,1345,2.482531738
F03,1345,2.484026591
F03,1345,2.484159597
F03,1345,2.484955597
F03,1345,2.484467061
F03,1345,2.484510549
F03,1345,2.485900116
F03,1345,2.484376017
F03,1345,2.483561198
F03,1345,2.485227712
F03,1345,2.48647054
F03,1345,2.48877538
F03,1345,2.48910319
F03,1345,2.488429006
F03,1345,2.48999354
F03,1345,2.491132863
F03,1345,2.489481862
F03,1345,2.489818827
F03,1345,2.490231578
F03,1345,2.489098358
F03,1345,2.488878886
F03,1345,2.489426168
F03,1345,2.490480296
F03,1345,2.489998118
F03,1345,2.489755503
F03,1345,2.493633779
F03,1345,2.495224508
F03,1345,2.494790141
F03,1345,2.496183014
F03,1345,2.496422577
F03,1345,2.496722412
F03,1345,2.496264903
F03,1345,2.495773315
F03,1345,2.49658788
F03,1345,2.494637044
F03,1345,2.493908946
F03,1345,2.495145671
F03,1345,2.495983632
F03,1345,2.496320597
F03,1345,2.498792267
F03,1345,2.498493958
F03,1345,2.498409017
F03,1345,2.499780019
F03,1345,2.500271606
F03,1345,2.501789602
F03,1345,2.503292338
F03,1345,2.501687622
F03,1345,2.501465098
F03,1345,2.501887004
F03,1345,2.501265717
F03,1345,2.503162384
F03,1345,2.50374527
F03,1345,2.505405426
F03,1345,2.507142893
F03,1345,2.508003998
F03,1345,2.50912145
F03,1345,2.508687083
F03,1345,2.50575943
F03,1345,2.507918803
F03,1345,2.510930125
F03,1346,2.502993774
F03,1346,2.504131571
F03,1346,2.504638672
F03,1346,2.505756378
F03,1346,2.505151876
F03,1346,2.501598104
F03,1346,2.504706573
F03,1346,2.508240509
F03,1346,2.509832509
F03,1346,2.511947378
F03,1346,2.512307485
F03,1346,2.511814372
F03,1346,2.511449432
F03,1346,2.512536367
F03,1346,2.510288747
F03,1346,2.51133372
F03,1346,2.512595113
F03,1346,2.512545522
F03,1346,2.512953695
F03,1346,2.512893422
F03,1346,2.510328929
F03,1346,2.508911387
F03,1346,2.510282389
F03,1346,2.509588369
F03,1346,2.510222117
F03,1346,2.512720235
F03,1346,2.513839467
F03,1346,2.514825694
F03,1346,2.513332367
F03,1346,2.512307485
F03,1346,2.513058726
F03,1346,2.516159566
F03,1346,2.515810394
F03,1346,2.514032745
F03,1346,2.514139303
F03,1346,2.51280365
F03,1346,2.513438924
F03,1346,2.512979889
F03,1346,2.512329102
F03,1346,2.511927287
F03,1346,2.513040161
F03,1346,2.510625712
F03,1346,2.509711965
F03,1346,2.512873332
F03,1346,2.51219457
F03,1346,2.512631989
F03,1346,2.512442017
F03,1346,2.511888631
F03,1346,2.512216187
F03,1346,2.512454224
F03,1346,2.510889943
F03,1346,2.514063517
