type,cycle,v1,v2,v7,v16,v17,v18,v21,v22,v23,v24,v25,v46,v47,v52,v53,v99
N01,1262,3.123679352,3.123559316,3.125165049,3.121574148,3.121794637,3.123362986,3.118941243,3.117746226,3.119782511,3.116078949,3.119314575,3.119786835,3.121599579,3.122833506,3.120983378,3.119981893
N01,1263,3.11636378,3.117252858,3.11884079,3.123278809,3.120541128,3.118226115,3.113876343,3.115233358,3.113387553,3.117887115,3.116743215,3.125003052,3.121059926,3.120977275,3.114840444,3.118822734
N01,1264,3.119095612,3.124197896,3.124665833,3.123544312,3.124715169,3.12607371,3.121026866,3.117701213,3.119332631,3.121133423,3.116650136,3.121892039,3.120140839,3.113827006,3.117852783,3.122929637
N01,1265,3.122608693,3.121950531,3.124814351,3.123815664,3.124341838,3.1229894,3.11402181,3.119319153,3.133215078,3.130457815,3.124219004,3.120954895,3.12093099,3.121892039,3.121055349,3.122527822
N01,1266,3.120077769,3.118382009,3.122403208,3.128420258,3.145616404,3.116359456,3.135357666,3.123653666,3.110250854,3.105474091,3.130278015,3.111261495,3.113167318,3.11864446,3.119134776,3.119161733
N01,1267,3.12685496,3.12457428,3.123350779,3.121773529,3.115288798,3.118642934,3.121941376,3.117816671,3.103389994,3.117681885,3.132526906,3.147979482,3.140493011,3.134432729,3.148939006,3.122145335
N01,1268,3.121506755,3.124826304,3.12310791,3.130840302,3.128947957,3.114221191,3.114024862,3.120904032,3.123697154,3.117269389,3.125350952,3.125485992,3.120990753,3.127220662,3.125970205,3.124793243
N01,1269,3.121803538,3.123404948,3.123719788,3.138173676,3.137071482,3.134105682,3.116587321,3.107139842,3.09785436,3.105033112,3.113715871,3.123341878,3.123070526,3.124028524,3.122731527,3.122133382
N01,1270,3.122590637,3.124234009,3.129369354,3.105862427,3.101763153,3.112590027,3.115341187,3.114963531,3.114796956,3.114573669,3.118005625,3.126455943,3.123159027,3.119562022,3.127322642,3.120364126
N01,1271,3.123018138,3.122112274,3.124481455,3.13403244,3.127923838,3.118863169,3.108289846,3.111089071,3.115869141,3.119657898,3.122395833,3.101755524,3.09028244,3.112374115,3.13434728,3.114263153
N01,1272,2.821601359,2.822784424,2.827479045,2.825538635,2.82564977,2.82512792,2.825891113,2.825708262,2.825333405,2.825528208,2.825963084,2.825375366,2.824589539,2.825399272,2.826047007,2.825195313
N01,1273,2.825780233,2.82624054,2.825213369,2.825478872,2.826180522,2.825750224,2.827174632,2.825597127,2.825304921,2.825508881,2.825911967,2.826472727,2.825628662,2.8259257,2.824330139,2.825805664
N01,1274,2.820637258,2.823878988,2.82496287,2.826795197,2.824448649,2.824580638,2.824573263,2.825142924,2.825291443,2.825540161,2.82500356,2.825910695,2.826090495,2.823265839,2.826505788,2.825837199
N01,1275,2.825540161,2.823859406,2.824712626,2.825598653,2.829150645,2.827775828,2.819484202,2.825523631,2.828395081,2.82430776,2.818121338,2.828074137,2.822451528,2.827396393,2.826787821,2.824309285
N01,1276,2.819529215,2.823727417,2.823397573,2.821871185,2.822528076,2.824693044,2.825721741,2.825393422,2.822950745,2.821695964,2.821911875,2.822926839,2.82270635,2.821814219,2.824294281,2.824424744
N01,1277,2.803774007,2.808683014,2.824609121,2.824415843,2.824037933,2.822725932,2.820665741,2.82254893,2.822486115,2.821580505,2.821569824,2.821731822,2.822441101,2.820494843,2.821021271,2.8218249
N01,1278,2.821024068,2.819130452,2.824270376,2.822103628,2.822685496,2.82203776,2.820866648,2.822279104,2.822668966,2.823508708,2.822916412,2.82241567,2.822949473,2.822908783,2.822764842,2.820916239
N01,1279,2.820884705,2.818469238,2.829363505,2.822989909,2.821351115,2.824396261,2.8244428,2.825931549,2.825636292,2.824561056,2.821198018,2.824687195,2.825724792,2.823367564,2.8255867,2.823640442
N01,1280,2.823405202,2.823841349,2.822836812,2.823213196,2.826601919,2.825777181,2.82377243,2.825541687,2.824075317,2.822268677,2.821388499,2.823825073,2.8261144,2.82629598,2.825903066,2.825408427
N01,1281,2.82412796,2.824228414,2.825393422,2.823288218,2.82311732,2.823826599,2.823442586,2.822364553,2.821997325,2.824238841,2.823682658,2.825943502,2.835181173,2.825178782,2.825660197,2.823863983
N01,1282,2.823480225,2.824277751,2.824180349,2.82397054,2.822267151,2.822931417,2.822958374,2.822982279,2.824060313,2.825330353,2.823183187,2.823956807,2.822662862,2.82422231,2.826717122,2.822426097
N01,1283,2.823280589,2.822511546,2.82125651,2.821896871,2.822034709,2.821773783,2.82063446,2.823357137,2.823007711,2.822022756,2.82167333,2.820512899,2.822165171,2.822034709,2.821904246,2.821378072
N01,1284,2.823591105,2.823550669,2.822148641,2.821481578,2.82165095,2.823345184,2.823769379,2.819976044,2.821970367,2.822926839,2.822902934,2.814768728,2.820686849,2.823114268,2.823331706,2.82371699
N01,1285,2.821351115,2.824364726,2.804739634,2.830705516,2.824465179,2.809829966,2.819223531,2.820967102,2.819650777,2.822330221,2.824456278,2.82829895,2.830782064,2.828465525,2.828313955,2.822069295
N01,1286,2.829108683,2.821841431,2.811690521,2.817073313,2.820737712,2.821929677,2.823204295,2.829213715,2.830147807,2.826195526,2.824976603,2.823069255,2.823676554,2.822052765,2.822033183,2.823127747
N01,1287,2.817599742,2.818004354,2.823985291,2.823603058,2.824091848,2.822430674,2.822660065,2.823420207,2.82303772,2.822355652,2.822740936,2.822232564,2.822276052,2.823265839,2.823613485,2.822213236
N01,1288,2.824945068,2.815527598,2.823889414,2.818989563,2.821833801,2.823066203,2.820337423,2.820469411,2.820357005,2.821219126,2.821016693,2.821132151,2.822208659,2.821556346,2.82112325,2.832738749
N01,1289,2.82681783,2.825367737,2.825403849,2.810572052,2.817137909,2.827804311,2.831681569,2.833486938,2.835025279,2.833087921,2.830009969,2.824303182,2.825172933,2.825111389,2.823244731,2.824370829
N01,1290,2.801661428,2.810503133,2.827916718,2.8261144,2.823313649,2.821442413,2.82170639,2.815224711,2.822255198,2.82898585,2.822692871,2.819436391,2.824286906,2.823922475,2.817617544,2.81862208
N01,1291,2.821448517,2.818199412,2.82118454,2.822450002,2.823822021,2.824015299,2.830189768,2.830744425,2.825324249,2.818380737,2.817272695,2.822775523,2.823698934,2.820968628,2.820686849,2.819619242
F03,1292,3.281,3.289,3.304666667,3.253666667,3.262666667,3.257,3.263333333,3.264,3.268666667,3.267333333,3.262333333,3.262333333,3.261,3.266666667,3.267666667,3.273333333
F03,1293,3.275333333,3.299333333,3.303666667,3.291333333,3.292333333,3.286666667,3.267,3.273666667,3.274666667,3.271333333,3.266666667,3.260666667,3.261666667,3.26,3.261666667,3.268666667
F03,1294,3.261,3.256,3.283333333,3.275666667,3.276,3.277,3.277333333,3.277,3.279,3.279666667,3.278,3.281333333,3.281666667,3.280333333,3.280333333,3.281333333
F03,1295,3.313666667,3.329,3.289333333,3.261,3.262666667,3.262666667,3.262,3.266,3.267333333,3.265,3.266333333,3.265666667,3.266333333,3.262666667,3.265333333,3.264
F03,1296,3.305,3.304333333,3.277,3.271333333,3.273666667,3.271666667,3.276,3.273666667,3.271666667,3.271333333,3.268666667,3.261333333,3.259666667,3.256,3.255333333,3.275
F03,1297,3.270333333,3.262333333,3.274333333,3.270666667,3.267,3.267,3.264333333,3.265666667,3.265333333,3.263,3.265333333,3.266666667,3.267666667,3.267,3.265,3.267
F03,1298,3.285666667,3.288333333,3.281333333,3.291666667,3.289,3.286666667,3.285666667,3.29,3.295,3.293333333,3.289666667,3.292666667,3.292666667,3.289,3.287666667,3.289666667
F03,1299,3.294333333,3.291666667,3.287666667,3.283333333,3.284666667,3.288333333,3.289666667,3.291,3.286,3.281666667,3.285333333,3.290333333,3.29,3.287666667,3.288,3.291333333
F03,1300,3.230666667,3.199666667,3.135333333,3.143333333,3.143333333,3.145333333,3.151333333,3.146666667,3.144,3.143333333,3.143333333,3.148333333,3.148666667,3.138333333,3.139,3.13
F03,1301,2.876232147,2.873579407,2.877439372,2.877343496,2.880935923,2.87922643,2.882638041,2.881152344,2.878853861,2.882328796,2.881381226,2.88271052,2.880396525,2.88069636,2.880830892,2.858175151
F03,1302,2.850198873,2.852027384,2.859863281,2.863792674,2.866465505,2.863989003,2.866527303,2.865071106,2.864666239,2.869178518,2.867553711,2.861181895,2.863114166,2.86469396,2.865001678,2.856811778
F03,1303,2.867001851,2.866139221,2.868737793,2.873129527,2.871959432,2.8743632,2.872019704,2.872984314,2.872157288,2.870599111,2.875607554,2.87413737,2.877310944,2.877862803,2.873641205,2.878006744
F03,1304,2.837068431,2.838676198,2.841090902,2.836414591,2.839430491,2.839033254,2.838611348,2.840308634,2.839190928,2.839654795,2.842682902,2.842403158,2.841039785,2.84297053,2.841880798,2.846647898
F03,1305,2.801483663,2.801514435,2.801182302,2.79464035,2.795506032,2.794536591,2.795617167,2.797305298,2.794682058,2.794685109,2.797262065,2.794533539,2.795932515,2.797464498,2.796880086,2.799429321
F03,1306,2.791230265,2.792235057,2.788719686,2.789940898,2.789874522,2.78938446,2.78762207,2.786394755,2.788365682,2.785403951,2.785665131,2.792694092,2.7905159,2.79090093,2.790788015,2.790012105
F03,1307,2.77453359,2.774252319,2.773736064,2.770628866,2.76902593,2.768498739,2.769073741,2.768280792,2.769866943,2.769412486,2.769627126,2.769231415,2.772292328,2.770162201,2.770066325,2.767496999
F03,1308,2.778820292,2.78343455,2.787200165,2.785822805,2.783947754,2.783842723,2.785107168,2.78330307,2.785651143,2.785564677,2.784813436,2.785213725,2.786646779,2.786404165,2.784541321,2.784315745
F03,1309,2.878023529,2.879357656,2.871259054,2.876043447,2.877417755,2.876409912,2.879309845,2.880648549,2.877699025,2.877433268,2.87474645,2.881579081,2.884826914,2.889275614,2.885796102,2.886397298
F03,1310,2.853551737,2.856156413,2.853967539,2.859449005,2.859393311,2.86013387,2.863457235,2.864287567,2.863659922,2.863250224,2.861752319,2.856737518,2.857730103,2.851223755,2.853848521,2.847277069
F03,1311,2.812434133,2.81168925,2.814072927,2.810872904,2.813888804,2.817176819,2.819435374,2.820081329,2.818920644,2.81834081,2.821911621,2.816306559,2.818750509,2.825007884,2.824641673,2.843392436
F03,1312,2.812568665,2.811344401,2.825119273,2.812964376,2.81197052,2.811682892,2.824562836,2.815935516,2.816421,2.818308512,2.817557017,2.82314682,2.820577749,2.817436473,2.818391927,2.821955109
F03,1313,2.863869985,2.861896006,2.860177104,2.853934987,2.853625997,2.852390798,2.855337016,2.856969452,2.854372406,2.854006195,2.851243846,2.847243245,2.844088236,2.845272319,2.845589193,2.852293396
F03,1314,2.858277384,2.856035868,2.857065328,2.85872701,2.858538564,2.857023621,2.859262085,2.856391398,2.853580983,2.862069194,2.861838786,2.85325648,2.852161916,2.856341807,2.858461253,2.854641469
F03,1315,2.84015096,2.840710449,2.841415405,2.846699015,2.845932261,2.845091248,2.839384206,2.839600627,2.838551076,2.841614787,2.839113617,2.840327199,2.837484487,2.837628174,2.842480469,2.842475891
F03,1316,2.545714315,2.54892807,2.541636403,2.53903478,2.537550863,2.53903478,2.540181732,2.539374797,2.537645213,2.537965139,2.538671621,2.538892619,2.540146383,2.539048767,2.53880132,2.546852112
F03,1317,2.593795776,2.596671041,2.598848979,2.618940226,2.612302399,2.595203908,2.498600515,2.480981191,2.471197764,2.462221273,2.459604136,2.469335175,2.470092519,2.481006114,2.47978948,2.486334483
F03,1318,2.47625885,2.500954946,2.513372548,2.534766897,2.537570953,2.540273031,2.442697398,2.49403127,2.504872131,2.483128357,2.49364624,2.536054484,2.536643473,2.539813995,2.538264974,2.553038534
F03,1319,2.576344808,2.576867421,2.576060486,2.584093984,2.582824961,2.57435379,2.572858938,2.576354218,2.575055695,2.576545715,2.577269236,2.579493713,2.578111776,2.528221639,2.523578135,2.525485738
F03,1320,2.328510284,2.330623372,2.318001811,2.280906677,2.287480927,2.289159648,2.289009857,2.294890086,2.300059255,2.299410248,2.303613281,2.329559835,2.331626638,2.329049683,2.328763835,2.389259847
F03,1321,2.617055766,2.616205597,2.48814621,2.376978048,2.373019155,2.371768697,2.360368347,2.355712128,2.351184591,2.346763357,2.342091878,2.357343038,2.362782796,2.377109528,2.381614176,2.411385091
F03,1322,2.401604716,2.415552775,2.40003713,2.404008484,2.404855601,2.403037771,2.412077586,2.404461416,2.407596334,2.411286163,2.411092885,2.42453537,2.425272878,2.419678497,2.422329458,2.422725423
F03,1323,2.469268545,2.472456106,2.445917257,2.398477427,2.403379313,2.397876231,2.421947734,2.416305542,2.411102295,2.414558665,2.417928569,2.428474172,2.430235036,2.430602773,2.429347738,2.444195302
F03,1324,2.359296926,2.362325287,2.347700246,2.353062693,2.348879751,2.338456217,2.327307638,2.324478912,2.323065948,2.326046244,2.329722341,2.344677989,2.343470764,2.342884827,2.342901866,2.340819804
F03,1325,2.235556793,2.231267039,2.21148351,2.184243011,2.190409342,2.196076202,2.211262512,2.215565999,2.217594147,2.217710114,2.222676849,2.263016764,2.263808187,2.269130452,2.267810313,2.339638774
F03,1326,2.168696594,2.163289388,2.188249715,2.213349406,2.212836202,2.213510132,2.221723175,2.221223704,2.217088826,2.215301768,2.216125743,2.230815633,2.232404836,2.24054362,2.243021393,2.259557088
F03,1327,2.281741333,2.293835958,2.278736369,2.292283885,2.291991679,2.293415324,2.288788859,2.288652802,2.287698873,2.286635335,2.282458496,2.266487122,2.258954366,2.256658681,2.252641042,2.238275909
F03,1328,2.391969554,2.395708974,2.419854736,2.395276133,2.399959819,2.406123098,2.427206675,2.430916595,2.431575267,2.428587087,2.419291941,2.426408895,2.429185232,2.415957642,2.415605164,2.401120758
F03,1329,2.427746073,2.42305603,2.425812276,2.440262604,2.437770844,2.435854085,2.442218272,2.443896993,2.437543488,2.434771983,2.4365743,2.382166036,2.380065155,2.371544647,2.36902949,2.401252238
F03,1330,2.380695852,2.378766632,2.369214884,2.362965139,2.365611776,2.369281514,2.375772349,2.375554403,2.378049469,2.380882772,2.378715515,2.351332855,2.348936971,2.34645106,2.340546163,2.380294037
F03,1331,2.417710622,2.420283,2.415464528,2.385378265,2.378774261,2.370264689,2.366404724,2.363104248,2.360561371,2.362289683,2.366270192,2.393852488,2.394129181,2.405007172,2.407154083,2.422824351
F03,1332,2.570421346,2.570574188,2.572242228,2.573140462,2.572959391,2.573741659,2.572484843,2.57176005,2.573063151,2.572518921,2.5721433,2.572016652,2.572308604,2.573701477,2.573613485,2.576114655
F03,1333,2.647703298,2.64779129,2.649306234,2.649751536,2.643682607,2.64260203,2.625483704,2.604990641,2.608159637,2.613961029,2.607408142,2.60007782,2.602701314,2.604049174,2.603553009,2.605697123
F03,1334,2.65152003,2.652878825,2.652254232,2.63511556,2.63312912,2.633430735,2.634622447,2.636672211,2.636431122,2.638558197,2.63819809,2.631836955,2.631666819,2.634954834,2.635270182,2.638658651
F03,1335,2.521764882,2.52276179,2.510483297,2.51697286,2.512095642,2.511149597,2.508000692,2.50773646,2.510330455,2.508277384,2.509874471,2.464120992,2.463405355,2.452074432,2.453397624,2.450953674
F03,1336,2.093121211,2.071159617,2.055936305,2.09893659,2.093983714,2.103666814,2.111266073,2.109016927,2.115421295,2.129955165,2.141624451,2.142621613,2.142893728,2.141663106,2.1367335,2.181933594
F03,1337,2.286403656,2.288745372,2.309355927,2.283971914,2.286361694,2.287663269,2.293212891,2.296083577,2.294653575,2.291795349,2.294259389,2.301994832,2.303191121,2.305123393,2.302597555,2.223236338
F03,1338,2.235524241,2.242214457,2.242211405,2.258444214,2.260821788,2.266355642,2.266522725,2.267447154,2.265119171,2.264530182,2.267680613,2.283583832,2.284409332,2.273837535,2.274443563,2.299795024
F03,1339,2.254534912,2.254486847,2.263740285,2.253981272,2.255167135,2.25622584,2.25805308,2.261197408,2.260555776,2.262237549,2.263022868,2.278897095,2.28406016,2.287701925,2.288635763,2.302143097
F03,1340,2.0793293,2.103431829,2.166547902,2.162576803,2.171927389,2.192539469,2.221655019,2.230692037,2.227516937,2.232723236,2.236890666,2.189939372,2.189827983,2.196660614,2.198923747,2.201540883
F03,1341,2.234216563,2.22449468,2.212714132,2.190205129,2.186387126,2.187940725,2.185029856,2.186008199,2.188220469,2.192615255,2.195036062,2.193029531,2.190938059,2.19282074,2.191454315,2.194116211
F03,1342,2.074647013,2.082501348,2.044427617,2.059164047,2.053076553,2.052873993,2.048326238,2.045098495,2.043058014,2.04260203,2.044925435,2.090572103,2.085585276,2.073575719,2.076016617,2.0881869
F03,1343,2.092354457,2.122463989,2.16443634,2.190849813,2.187373352,2.186632792,2.20835317,2.210229747,2.209860484,2.209331767,2.206861623,2.215009562,2.216179657,2.219705709,2.21709493,2.214952342
F03,1344,2.549068705,2.555585988,2.554656982,2.539580536,2.542127991,2.539895884,2.535306295,2.535106913,2.53083725,2.531426239,2.530999502,2.545952352,2.546015676,2.548097992,2.542364502,2.535788472
F03,1345,2.465396372,2.466217041,2.466442871,2.481613668,2.481494649,2.483213552,2.488503265,2.487636058,2.485297139,2.488633219,2.486003621,2.495801036,2.494334157,2.496277364,2.49596049,2.493908946
F03,1346,2.502993774,2.504131571,2.504706573,2.51133372,2.512595113,2.512545522,2.510328929,2.508911387,2.510282389,2.509588369,2.510222117,2.512631989,2.512442017,2.514063517,2.515855153,2.517113495
F03,1347,2.521415456,2.498466237,2.505754598,2.544340007,2.547934214,2.544459025,2.534292094,2.532638295,2.532953644,2.53522288,2.53460439,2.521248627,2.520446269,2.516748556,2.515805562,2.531137085
F03,1348,2.859297434,2.85891571,2.85148646,2.858285014,2.861593119,2.855672455,2.864876302,2.864551799,2.856768545,2.838084157,2.823338572,2.830271657,2.824599965,2.819166311,2.817172241,2.820222219
F03,1349,2.843267314,2.842415619,2.842873128,2.842545319,2.841110992,2.841015116,2.84124527,2.843344625,2.841005707,2.839453634,2.840704346,2.831066132,2.831336721,2.832205455,2.831673686,2.832683055
F03,1350,2.858728536,2.860585276,2.853491465,2.839762878,2.839438375,2.84008433,2.836153412,2.83899765,2.842676799,2.845001729,2.842018382,2.810067495,2.813190206,2.826566315,2.826042175,2.83896052
F03,1351,2.806869253,2.811415609,2.818826294,2.820155589,2.819597626,2.81984024,2.820089213,2.823347727,2.825581614,2.822993724,2.827418009,2.815951029,2.817716217,2.818336233,2.816996002,2.818317668
F03,1352,2.723397827,2.725973002,2.717727661,2.725379435,2.729975128,2.735283661,2.727721405,2.728250122,2.730114492,2.731003316,2.732140859,2.708174388,2.710354106,2.707282511,2.710360209,2.709579722
F03,1353,2.74766566,2.744019063,2.739947255,2.744062297,2.740366364,2.742947896,2.736005402,2.733349864,2.73702418,2.738944244,2.738616435,2.734586334,2.734399414,2.724578857,2.726079814,2.721363576
F03,1354,2.729686228,2.719941203,2.697372182,2.729491425,2.730006154,2.734121195,2.730615234,2.731875102,2.734591166,2.734538523,2.733748627,2.728342946,2.727682749,2.732224528,2.731201172,2.732083639
F03,1355,2.70876948,2.709842428,2.718400065,2.725931295,2.72306544,2.723810577,2.7214269,2.721575165,2.72052714,2.722164154,2.722782644,2.711816406,2.714466095,2.719250234,2.718559265,2.721864319
F03,1356,2.711674245,2.704425812,2.681147257,2.674784597,2.672334544,2.672663625,2.674339549,2.673269653,2.674141439,2.675120036,2.675279236,2.673441315,2.680918376,2.684286753,2.67440745,2.673200226
F03,1357,2.620142873,2.609207662,2.601275889,2.561028798,2.557611084,2.550739797,2.514384969,2.520896149,2.531265513,2.547836812,2.557354482,2.528693136,2.529237366,2.510246785,2.515278625,2.50582428
F03,1358,2.644670359,2.647873433,2.616112773,2.57973938,2.571180216,2.56154658,2.545531972,2.545314026,2.550410461,2.553005981,2.551656596,2.548051707,2.545586141,2.534505463,2.540668742,2.538020833
F03,1359,2.571752167,2.571118418,2.549197133,2.538594309,2.535811869,2.533496094,2.544635264,2.539101156,2.531536102,2.530848185,2.531246948,2.549968465,2.554887136,2.531205241,2.544690959,2.521078491
F03,1360,2.79654007,2.795898438,2.791890208,2.78526179,2.783868917,2.781284332,2.784912364,2.787527974,2.783901469,2.783738963,2.786370087,2.779450989,2.778090668,2.770168304,2.766767375,2.758733877
F03,1361,2.77825292,2.776087189,2.776999156,2.773536682,2.773040517,2.776411947,2.769531504,2.768778483,2.767970022,2.768724569,2.769095357,2.767744446,2.765309652,2.760547129,2.757902018,2.748571523
F03,1362,2.765012868,2.762071228,2.779766337,2.782602946,2.78096288,2.778099823,2.777498627,2.777042643,2.777028656,2.775988261,2.773847453,2.768259176,2.764085388,2.760580953,2.758672078,2.758350372
F03,1363,2.802027639,2.809259033,2.811772664,2.77078654,2.769007365,2.772239685,2.823983002,2.815810394,2.811180623,2.81418101,2.808665466,2.800961049,2.802806854,2.808470662,2.807090251,2.820638021
F03,1364,1.2640832,1.264290467,1.2642812,1.2645163,1.264326067,1.2643786,1.2643833,1.264299767,1.264253333,1.264268867,1.2641791,1.2641482,1.264026,1.2635714,1.263466233,1.264058533
F03,1365,5.087184133,5.079273467,5.1106074,4.444964067,3.772191867,3.223737567,2.396157567,2.334237133,2.290124233,2.268611367,2.260874667,1.861554433,1.8607957,1.859536233,1.859154,1.853153467
F03,1366,4.924214167,4.954683933,4.964177933,4.982728067,4.9736857,4.9568868,4.957741267,4.969445267,4.987244133,5.031331367,5.0953603,4.936158233,4.9250132,3.903021733,3.048519133,1.727724433
F03,1367,4.703271467,4.738494333,4.4783625,3.9573616,3.038476533,2.021521233,1.370775967,1.369507567,1.3701538,1.370002333,1.369796867,1.364390167,1.363692967,1.3627019,1.3621742,1.3599131
F03,1368,4.4372111,4.302263867,2.807292933,2.0100376,2.052700533,2.0530633,2.067173867,2.0826712,2.0995225,2.1206005,2.127488567,1.4406358,1.4405623,1.440158967,1.440034467,1.438587567
F03,1369,1.414038567,1.413948567,1.4136112,1.413128533,1.413167433,1.4131884,1.412761167,1.412725167,1.4128676,1.412939567,1.412726567,1.4126592,1.412624733,1.412560267,1.4126082,1.411780533
F03,1370,1.7485205,1.7779425,1.7633597,1.8574267,1.850779967,1.827052667,1.774581,1.766378,1.7714218,1.773204533,1.7712659,3.1178258,3.445064267,4.573242167,4.5856196,1.8708744
F03,1371,1.8447001,1.8274574,1.7682102,1.705725833,1.716416267,1.732559833,1.730843067,1.747572933,1.831741067,2.0481604,2.426476267,2.5433815,2.102581267,1.457038733,1.450972333,1.448771267
F03,1372,0.0456289,0.0457105,0.04573973333,0.04577053333,0.04574896667,0.04573513333,0.04565816667,0.045515,0.04568893333,0.04572126667,0.04568123333,0.0456474,0.0456951,0.04563813333,0.0456289,0.0454365
F03,1373,0.5888949667,0.5895399667,0.5919228,0.5923523333,0.5928049,0.5906051333,0.5946305333,0.5935560667,0.5909622667,0.5860118,0.5872848333,0.5893629667,0.587037,0.5908468667,0.5904066,0.5831286667
F03,1374,2.5649185,2.562103,2.5628466,2.5657005,2.5609469,2.5614657,2.563883967,2.565649667,2.5652664,2.562029233,2.563668567,2.5642672,2.571168233,2.5653048,2.565612767,2.563529967
F03,1375,0.5189461667,0.5189323,0.5188368667,0.5182858,0.5182211333,0.5181811,0.5182935,0.5182427,0.5181611,0.5179948667,0.5180487333,0.5177454667,0.5177470333,0.5177147,0.5176315667,0.5173252667
F03,1376,0.3610798667,0.3609182333,0.3609675,0.3608351,0.3608335667,0.3608289667,0.3607966333,0.3606934667,0.3607766,0.360832,0.3608782,0.3603702,0.3603209667,0.360244,0.3601747333,0.3594374
F03,1377,0.1774666333,0.1774712667,0.1774435667,0.1774604667,0.1774281333,0.1774497,0.1774173667,0.1774235333,0.1773342667,0.1773327333,0.1773327333,0.1772018667,0.1771957333,0.1770833333,0.1771418333,0.1770017667
F03,1378,0.003864566667,0.003790366667,0.003437933333,0.0032215,0.0031334,0.003094733333,0.0032076,0.0030391,0.002946333333,0.0029587,0.002878333333,0.002592366667,0.002510433333,0.002454766667,0.0024764,0.0019462
F03,1379,0.5422844333,0.5826757333,0.0103621,0.0103666,0.01042356667,0.01043556667,0.0103261,0.01026013333,0.0103036,0.0103051,0.01028563333,0.01021963333,0.01026913333,0.01022413333,0.01024213333,0.009954266667
F03,1380,0.2094772333,0.2254724333,0.2516588,0.2285296333,0.2222188333,0.2095642333,0.0558542,0.0084819,0.0049014,0.0101192,0.07928773333,0.3248546,0.3189831333,0.3223881667,0.3236686333,-0.0138316
F03,1381,0.4112253333,0.4253028333,0.4367609333,0.4350606667,0.4355869333,0.4343889333,0.4224165333,0.4174521667,0.4162796667,0.4137652667,0.4080556667,0.3240809667,0.3221018,0.3338538,0.3353111667,0.3333125333
F03,1382,0.4318505333,0.4302912,0.4340756,0.3951656333,0.3911938667,0.3838335,0.3146199667,0.3035232,0.2941552,0.2853419333,0.2883601667,0.3592199667,0.3578735667,0.3599726667,0.3596308,0.3593969333
F03,1383,0.4395257667,0.4380369,0.4156034667,0.4243087667,0.4142765333,0.4000596,0.3529286667,0.3350323,0.3186142667,0.3111864667,0.3178256333,0.3821407,0.3818423333,0.3809877,0.3806248333,0.3824570667
F03,1384,0.4303961667,0.4341055667,0.4717590333,0.4633836,0.4640178333,0.4684319667,0.4778674333,0.4497004333,0.4269101333,0.4254257667,0.4238214667,0.3691187667,0.3647871333,0.3746694,0.3774447333,0.3875654
F03,1385,0.5164745,0.5172421667,0.5183187,0.5118609667,0.5053747,0.5007941667,0.4956633333,0.4727846,0.4191584333,0.3826985,0.3825050667,0.5152195,0.4978959,0.5243971,0.5134413,0.5172571667
F03,1386,0.5199515333,0.5198435667,0.5271769333,0.5360231333,0.5343858,0.5322162667,0.5276282333,0.5256340667,0.5247719667,0.5242831667,0.5251603,0.5242651667,0.5231361667,0.5299237333,0.5275997333,0.5333063333
F03,1387,0.5251453,0.5255531,0.5247239667,0.5267031333,0.5254901333,0.5248963667,0.5164849667,0.5225004,0.5178778667,0.5167638667,0.508192,0.5130949333,0.5155314,0.5168148667,0.5150006,0.5169768
F03,1388,0.4787070667,0.4849114333,0.4860179667,0.4995482,0.4980263667,0.4994147333,0.5005332667,0.5008391667,0.5015768333,0.5021825667,0.5028138,0.5128235333,0.5126301333,0.5043311667,0.5041002333,0.5167593333
F03,1389,0.5334922,0.5350845333,0.5365524,0.5337666,0.5343708667,0.5343888333,0.5335657,0.5335117333,0.5340304667,0.533966,0.5334292667,0.5342449,0.5340469667,0.533912,0.5342433667,0.5306254667
F03,1390,0.53287,0.5330694,0.5352419333,0.5336391333,0.5332058333,0.532912,0.5314396,0.5309163333,0.5304185333,0.5297318333,0.5292415333,0.5325101333,0.5326630667,0.5310782667,0.5306149667,0.531711
F03,1391,0.4280286667,0.4287363667,0.4279132,0.2975437667,0.3289673667,0.3529661333,0.4148178,0.4272984667,0.4343544667,0.4395917333,0.4418467667,0.3784313,0.3807508,0.4123573333,0.4088938333,0.4109854333
F03,1392,0.4012351,0.4012485667,0.4018798,0.4006188667,0.4009367,0.4007328,0.3989755333,0.3997057333,0.3996682333,0.4000146,0.4007792667,0.4005318667,0.4003879333,0.4009802,0.4012440667,0.4025605
F03,1393,0.4070391333,0.4073569667,0.4076613333,0.4071905333,0.4070586,0.4071320667,0.4063614,0.4068577,0.4069536333,0.4060105333,0.4057241667,0.4058186333,0.4059625667,0.4052114,0.4050224667,0.4068052
F03,1394,0.4134788667,0.4136797667,0.4129346,0.4134938667,0.4140891,0.4143455,0.4139017,0.4140846,0.4141371,0.4145149,0.4145329,0.4142720333,0.4148132667,0.4133199333,0.4132869667,0.4149077667
F03,1395,0.4180189333,0.4177340333,0.4167699667,0.4157579,0.4160472667,0.4158628667,0.4155195,0.4156484333,0.4157533667,0.4159887667,0.4159348333,0.4172422667,0.4175391333,0.4169274,0.4167624667,0.4183952667
F03,1396,0.4279642,0.4276448333,0.4212230667,0.4189995,0.4186127,0.4179334667,0.4160367667,0.4164131,0.4158523333,0.4152091333,0.4177910333,0.4166065333,0.4180834,0.4187626,0.4181329,0.4209501667
