serial,type,cycle,value
SN 033,N01,38,2.3843068440733335
SN 033,N01,38,2.38322168986
SN 033,N01,38,2.38276570638
SN 033,N01,38,2.3844322204566666
SN 033,N01,38,2.3848185221333336
SN 033,N01,38,2.383195495603333
SN 033,N01,38,2.38484319051
SN 033,N01,38,2.3844785054499997
SN 033,N01,38,2.38345820109
SN 033,N01,38,2.3840797424300004
SN 033,N01,38,2.38395131429
SN 033,N01,38,2.3838834126766666
SN 033,N01,38,2.3850690205866667
SN 033,N01,38,2.3844568888333333
SN 033,N01,38,2.38285547892
SN 033,N01,38,2.384232584633333
SN 033,N01,38,2.3839235941566668
SN 033,N01,38,2.3833468119299996
SN 033,N01,38,2.3839528401666663
SN 033,N01,38,2.3836018880200003
SN 033,N01,38,2.384282175696667
SN 033,N01,38,2.38475519816
SN 033,N01,38,2.383433532713333
SN 033,N01,38,2.382779693603333
SN 033,N01,38,2.38435490926
SN 033,N01,38,2.384235890703333
SN 033,N01,38,2.3837504069
SN 033,N01,38,2.3846176147433336
SN 033,N01,38,2.3843098958333333
SN 033,N01,38,2.38413060506
SN 033,N01,38,2.3849962870266666
SN 033,N01,38,2.3839157104466664
SN 033,N01,38,2.3830378214500003
SN 033,N01,38,2.384339396156667
SN 033,N01,38,2.3839930216466665
SN 033,N01,38,2.3842389424633335
SN 033,N01,38,2.3844490051266667
SN 033,N01,38,2.38420639038
SN 033,N01,38,2.384039560953333
SN 033,N01,38,2.384626770016667
SN 033,N01,38,2.3852251688633337
SN 033,N01,38,2.3824966430633334
SN 033,N01,38,2.3847381591766665
SN 033,N01,38,2.3846824645966667
SN 033,N01,39,2.3856379191066663
SN 033,N01,39,2.3854601542133334
SN 033,N01,39,2.384527842203333
SN 033,N01,39,2.3843811035133333
SN 033,N01,39,2.3849220275866667
SN 033,N01,39,2.385458628333333
SN 033,N01,39,2.3846733093233334
SN 033,N01,39,2.38396835327
SN 033,N01,39,2.3861882527666665
SN 033,N01,39,2.3849220275866667
SN 033,N01,39,2.38508605957
SN 033,N01,39,2.3855341593399997
SN 033,N01,39,2.3856842041
SN 033,N01,39,2.38579559326
SN 033,N01,39,2.3858311971000004
SN 033,N01,39,2.3867121378566667
SN 033,N01,39,2.3851369221999996
SN 033,N01,39,2.3846191406233337
SN 033,N01,39,2.386211395263333
SN 033,N01,39,2.3845929463699997
SN 033,N01,39,2.384065755206667
SN 033,N01,39,2.385058085123333
SN 033,N01,39,2.384666951496667
SN 033,N01,39,2.3847628275533332
SN 033,N01,39,2.3852729797333336
SN 033,N01,39,2.3862052917466667
SN 033,N01,39,2.3843409220366665
SN 033,N01,39,2.3840347290033335
SN 033,N01,39,2.385946909583333
SN 033,N01,39,2.385036468503333
SN 033,N01,39,2.38484802246
SN 033,N01,39,2.385305531816667
SN 033,N01,39,2.385232798256667
SN 033,N01,39,2.38491744995
SN 033,N01,39,2.3852111816400003
SN 033,N01,39,2.38641230265
SN 033,N01,39,2.3848927815733334
SN 033,N01,39,2.3847442626933333
SN 033,N01,39,2.38619435628
SN 033,N01,39,2.3850735982233333
SN 033,N01,39,2.3847783406566667
SN 033,N01,39,2.3856857299799996
SN 033,N01,39,2.3854245503733336
SN 033,N01,39,2.3851262410466663
SN 033,N01,39,2.3852994283033335
SN 033,N01,39,2.3858217875133336
SN 033,N01,39,2.3841537475566668
SN 033,N01,39,2.38531621297
SN 033,N01,39,2.385945383706667
SN 033,N01,39,2.384683990476667
SN 033,N01,39,2.384869639076667
SN 033,N01,39,2.3852729797333336
SN 033,N01,39,2.385290018716667
SN 033,N01,39,2.3849947611466664
SN 033,N01,39,2.38550186157
SN 033,N01,39,2.3850812276199997
SN 033,N01,39,2.38356170654
SN 033,N01,39,2.3859517415333333
SN 033,N01,39,2.3851493835433333
SN 033,N01,39,2.38433481852
SN 033,N01,39,2.38504892985
SN 033,N01,39,2.38499170939
SN 033,N01,39,2.38495457967
SN 033,N01,39,2.3849685668933334
SN 033,N01,39,2.3858866373666667
SN 033,N01,39,2.3841893513966665
SN 033,N01,39,2.38501027425
SN 033,N01,39,2.38570276896
SN 033,N01,39,2.3845217386866664
SN 033,N01,39,2.3848556518533335
SN 033,N01,39,2.3852945963533334
SN 033,N01,39,2.385017903643333
SN 033,N01,39,2.384756724036667
SN 033,N01,39,2.385588328043333
SN 033,N01,39,2.3841074625633336
SN 033,N01,39,2.38374888102
SN 033,N01,39,2.3857167561833332
SN 033,N01,39,2.3843315124499997
SN 033,N01,39,2.3839945475233337
SN 033,N01,39,2.38535334269
SN 033,N01,39,2.38537343343
SN 033,N01,39,2.3846300760899997
SN 033,N01,39,2.3854230244933334
SN 033,N01,39,2.3841044108066667
SN 033,N01,39,2.38427276611
SN 033,N01,39,2.3859176635733332
SN 033,N01,39,2.38479232788
SN 033,N01,39,2.3848943074533335
SN 033,N01,39,2.3856671651199997
SN 033,N01,39,2.3851941426566667
SN 033,N01,39,2.385214233396667
SN 033,N01,39,2.38605066935
SN 033,N01,39,2.3840100606266663
SN 033,N01,39,2.3843640645333335
SN 033,N01,39,2.38540903727
SN 033,N01,39,2.38431625366
SN 033,N01,39,2.384793853756667
SN 033,N01,39,2.3855651855466666
SN 033,N01,39,2.384869639076667
SN 033,N01,39,2.38501027425
SN 033,N01,39,2.38546320597
SN 033,N01,39,2.38365453084
SN 033,N01,39,2.3845342000299996
SN 033,N01,39,2.3851539611800003
SN 033,N01,39,2.3844724019366668
SN 033,N01,39,2.3848370869933335
SN 033,N01,39,2.3850148518866665
SN 033,N01,39,2.3845479329400003
SN 033,N01,39,2.3849978129066667
SN 033,N01,39,2.38562698364
SN 033,N01,39,2.3835756937633334
SN 033,N01,39,2.38444442749
SN 033,N01,39,2.3853225708
SN 033,N01,39,2.3849235534666664
SN 033,N01,39,2.3851910909000003
SN 033,N01,39,2.3855466206866667
SN 033,N01,39,2.3852297465000003
SN 033,N01,39,2.38504104614
SN 033,N01,39,2.38546320597
SN 033,N01,39,2.38482793172
SN 033,N01,39,2.38378601074
SN 033,N01,39,2.38550338745
SN 033,N01,40,2.3848541259733333
SN 033,N01,40,2.38655751546
SN 033,N01,40,2.38610788981
SN 033,N01,40,2.38581415812
SN 033,N01,40,2.3863103230766667
SN 033,N01,40,2.3864741007466668
SN 033,N01,40,2.38655751546
SN 033,N01,40,2.3870137532533335
SN 033,N01,40,2.38659947713
SN 033,N01,40,2.38482462565
SN 033,N01,40,2.3868420918766664
SN 033,N01,40,2.3866920471166666
SN 033,N01,40,2.3860181172666666
SN 033,N01,40,2.386909993486667
SN 033,N01,40,2.3866055806466666
SN 033,N01,40,2.3857042948399996
SN 033,N01,40,2.385854339596667
SN 033,N01,40,2.3871373494433334
SN 033,N01,40,2.3850735982233333
SN 033,N01,40,2.3849655151366664
SN 033,N01,40,2.38672612508
SN 033,N01,40,2.3855125427233332
SN 033,N01,40,2.38535817464
SN 033,N01,40,2.385906728106667
SN 033,N01,40,2.3858001708966667
SN 033,N01,40,2.3856717427566663
SN 033,N01,40,2.3861989339166665
SN 033,N01,40,2.3858835856100002
SN 033,N01,40,2.3840983072900004
SN 033,N01,40,2.3862345377599996
SN 033,N01,40,2.38585281372
SN 033,N01,40,2.3852592468233333
SN 033,N01,40,2.3861295064266668
SN 033,N01,40,2.3859733581533336
SN 033,N01,40,2.385801696776667
SN 033,N01,40,2.38583424886
SN 033,N01,40,2.38683268229
SN 033,N01,40,2.3852127075166667
SN 033,N01,40,2.3855852762833334
SN 033,N01,40,2.38654530843
SN 033,N01,40,2.38570276896
SN 033,N01,40,2.3861340840633334
SN 033,N01,40,2.38646952311
SN 033,N01,40,2.38623301188
SN 033,N01,40,2.38603210449
SN 033,N01,40,2.38652521769
SN 033,N01,40,2.3860165913866664
SN 033,N01,40,2.3844955444333333
SN 033,N01,40,2.386254628496667
SN 033,N01,40,2.3859794616666665
SN 033,N01,40,2.385472361246667
SN 033,N01,40,2.38635813395
SN 033,N01,40,2.3863751729300002
SN 033,N01,40,2.3860567728666666
SN 033,N01,40,2.3860954284666667
SN 033,N01,40,2.38706919352
SN 033,N01,40,2.385290018716667
SN 033,N01,40,2.3853085835766668
SN 033,N01,40,2.386514282223333
SN 033,N01,40,2.3851539611800003
SN 033,N01,40,2.3852884928366667
SN 033,N01,40,2.3856765747066664
SN 033,N01,40,2.3855359395333333
SN 033,N01,40,2.3854199727366665
SN 033,N01,40,2.3861109415666664
SN 033,N01,40,2.385387420653333
SN 033,N01,40,2.383790588376667
SN 033,N01,40,2.38630727132
SN 033,N01,40,2.385548146563333
SN 033,N01,40,2.385180409746667
SN 033,N01,40,2.3857167561833332
SN 033,N01,40,2.3856516520166666
SN 033,N01,40,2.3853009541800003
SN 033,N01,40,2.3862762451166666
SN 033,N01,40,2.3859484354633334
SN 033,N01,40,2.3838663736966668
SN 033,N01,40,2.3859161376933335
SN 033,N01,40,2.3856208801266665
SN 033,N01,40,2.3852111816400003
SN 033,N01,40,2.385817209876667
SN 033,N01,40,2.3856038411433333
SN 033,N01,40,2.38535817464
SN 033,N01,40,2.3860010782866667
SN 033,N01,40,2.3859438578266667
SN 033,N01,40,2.3844103495266666
SN 033,N01,40,2.38595784505
SN 033,N01,40,2.3863087972
SN 033,N01,40,2.385022735593333
SN 033,N01,40,2.3858062744133335
SN 033,N01,40,2.385781606036667
SN 033,N01,40,2.3856300353999997
SN 033,N01,40,2.385708872476667
SN 033,N01,40,2.3860628763833334
SN 033,N01,40,2.384020996093333
SN 033,N01,40,2.3851247151666666
SN 033,N01,40,2.385888163246667
SN 033,N01,40,2.3845850626600003
SN 033,N01,40,2.3849962870266666
SN 033,N01,40,2.38529764811
SN 033,N01,40,2.3849777221666666
SN 033,N01,40,2.3851076761866663
SN 033,N01,40,2.385820261636667
SN 033,N01,40,2.384531148273333
SN 033,N01,40,2.3839157104466664
SN 033,N01,40,2.3853225708
SN 033,N01,40,2.3847305297833334
SN 033,N01,40,2.384564971923333
SN 033,N01,40,2.38506749471
SN 033,N01,40,2.384982299803333
SN 033,N01,40,2.38484802246
SN 033,N01,40,2.3853950500466667
SN 033,N01,40,2.3864046732566666
SN 033,N01,40,2.3842559814433333
SN 033,N01,40,2.3852930704733333
SN 033,N01,40,2.3858217875133336
SN 033,N01,40,2.3850705464666664
SN 033,N01,40,2.3855651855466666
SN 033,N01,40,2.38550186157
SN 033,N01,40,2.385763041176667
SN 033,N01,40,2.3854616800933335
SN 033,N01,40,2.3861974080399997
SN 033,N01,40,2.3842681884733334
SN 033,N01,41,2.3865389506
SN 033,N01,41,2.38663482666
SN 033,N01,41,2.3868281046533335
SN 033,N01,41,2.3852513631166667
SN 033,N01,41,2.38644943237
SN 033,N01,41,2.38651885986
SN 033,N01,41,2.38607228597
SN 033,N01,41,2.38644943237
SN 033,N01,41,2.38659617106
SN 033,N01,41,2.3863566080700003
SN 033,N01,41,2.38634109497
SN 033,N01,41,2.3859252929666668
SN 033,N01,41,2.38579076131
SN 033,N01,41,2.3874898274733334
SN 033,N01,41,2.38555908203
SN 033,N01,41,2.388169860836667
SN 033,N01,41,2.38633956909
SN 033,N01,41,2.3856300353999997
SN 033,N01,41,2.38656082153
SN 033,N01,41,2.3863535563133333
SN 033,N01,41,2.3862421671533336
SN 033,N01,41,2.384608205156667
SN 033,N01,41,2.38679555257
SN 033,N01,41,2.3866241455066666
SN 033,N01,41,2.3857770284
SN 033,N01,41,2.38626378377
SN 033,N01,41,2.3864725748666666
SN 033,N01,41,2.3860628763833334
SN 033,N01,41,2.3866040547666665
SN 033,N01,41,2.3852498372366666
SN 033,N01,41,2.3855651855466666
SN 033,N01,41,2.3868064880366666
SN 033,N01,41,2.3861897786433333
SN 033,N01,41,2.386211395263333
SN 033,N01,41,2.3868929545066666
SN 033,N01,41,2.3864664713533332
SN 033,N01,41,2.3864850362133336
SN 033,N01,41,2.3871665954566668
SN 033,N01,41,2.3851834615066663
SN 033,N01,41,2.38621292114
SN 033,N01,41,2.3868281046533335
SN 033,N01,41,2.3857137044266663
SN 033,N01,41,2.386002604166667
SN 033,N01,41,2.385926818846667
SN 033,N01,41,2.3861061096166667
SN 033,N01,41,2.3862098693833333
SN 033,N01,41,2.386342620846667
SN 033,N01,41,2.384631601966667
SN 033,N01,41,2.3859237670866666
SN 033,N01,41,2.3862436930333333
SN 033,N01,41,2.3855806986466663
SN 033,N01,41,2.3868235270166664
SN 033,N01,41,2.38661956787
SN 033,N01,41,2.3862436930333333
SN 033,N01,41,2.38605219523
SN 033,N01,41,2.3859283447233333
SN 033,N01,41,2.3843579610166667
SN 033,N01,41,2.386172739663333
SN 033,N01,41,2.3862731933566668
SN 033,N01,41,2.3847134908033336
SN 033,N01,41,2.38552195231
SN 033,N01,41,2.3855466206866667
SN 033,N01,41,2.3854537963866664
SN 033,N01,41,2.3860382080066667
SN 033,N01,41,2.3867586771633333
SN 033,N01,41,2.3845357259099997
SN 033,N01,41,2.38630574544
SN 033,N01,41,2.386184946693333
SN 033,N01,41,2.3852422078433335
SN 033,N01,41,2.3852884928366667
SN 033,N01,41,2.3856750488266667
SN 033,N01,41,2.385495758053333
SN 033,N01,41,2.3855064392066665
SN 033,N01,41,2.38588994344
SN 033,N01,41,2.384008534746667
SN 033,N01,41,2.3857986450166666
SN 033,N01,41,2.386002604166667
SN 033,N01,41,2.385418446856667
SN 033,N01,41,2.3856610616033334
SN 033,N01,41,2.3853286743133335
SN 033,N01,41,2.3856208801266665
SN 033,N01,41,2.385817209876667
SN 033,N01,41,2.3863273620600003
SN 033,N01,41,2.384473927813333
SN 033,N01,41,2.38610153198
SN 033,N01,41,2.3863629659
SN 033,N01,41,2.385549672443333
SN 033,N01,41,2.3856516520166666
SN 033,N01,41,2.3856580098466664
SN 033,N01,41,2.3858311971000004
SN 033,N01,41,2.3862701416
SN 033,N01,41,2.3869842529266667
SN 033,N01,41,2.384857177733333
SN 033,N01,41,2.385946909583333
SN 033,N01,41,2.3861000061033333
SN 033,N01,41,2.3854802449533334
SN 033,N01,41,2.3861109415666664
SN 033,N01,41,2.3861818949366667
SN 033,N01,41,2.3862004597966666
SN 033,N01,41,2.38662109375
SN 033,N01,41,2.3868405659966667
SN 033,N01,41,2.384339396156667
SN 033,N01,41,2.3856918334933335
SN 033,N01,41,2.3861681620266664
SN 033,N01,41,2.385220591226667
SN 033,N01,41,2.3860829671199997
SN 033,N01,41,2.386436971026667
SN 033,N01,41,2.3858650207500003
SN 033,N01,41,2.386022694903333
SN 033,N01,41,2.3865282694466665
SN 033,N01,41,2.38436864217
SN 033,N01,41,2.3857770284
SN 033,N01,41,2.3864786783833334
SN 033,N01,41,2.3857368469233333
SN 033,N01,41,2.3855527241999996
SN 033,N01,41,2.3859146118133334
SN 033,N01,41,2.3856099446599996
SN 033,N01,41,2.386211395263333
SN 033,N01,41,2.38617579142
SN 033,N01,41,2.3844645182266664
SN 033,N01,41,2.3857877095533335
SN 033,N01,41,2.38592071533
SN 033,N01,42,2.388256581623333
SN 033,N01,42,2.386702982583333
SN 033,N01,42,2.3868560790999998
SN 033,N01,42,2.3869209289533333
SN 033,N01,42,2.3857304890933335
SN 033,N01,42,2.38546473185
SN 033,N01,42,2.38626378377
SN 033,N01,42,2.3851216634099996
SN 033,N01,42,2.3846486409499996
SN 033,N01,42,2.3856702168766666
SN 033,N01,42,2.38587137858
SN 033,N01,42,2.385815684
SN 033,N01,42,2.38662109375
SN 033,N01,42,2.38754374186
SN 033,N01,42,2.38630574544
SN 033,N01,42,2.3872996012366667
SN 033,N01,42,2.38635965983
SN 033,N01,42,2.3858805338533333
SN 033,N01,42,2.3863922119133334
SN 033,N01,42,2.38654530843
SN 033,N01,42,2.386211395263333
SN 033,N01,42,2.3865036010733336
SN 033,N01,42,2.3874849955233333
SN 033,N01,42,2.38619588216
SN 033,N01,42,2.3844830830866663
SN 033,N01,42,2.3860552469866665
SN 033,N01,42,2.38537038167
SN 033,N01,42,2.38553899129
SN 033,N01,42,2.3861030578599998
SN 033,N01,42,2.38625310262
SN 033,N01,42,2.3864138285300003
SN 033,N01,42,2.3869565327933335
SN 033,N01,42,2.3872965494766665
SN 033,N01,42,2.38497314453
SN 033,N01,42,2.38630091349
SN 033,N01,42,2.3859331766733334
SN 033,N01,42,2.3859331766733334
SN 033,N01,42,2.3866457621233335
SN 033,N01,42,2.3871559143033334
SN 033,N01,42,2.3863906860333333
SN 033,N01,42,2.385854339596667
SN 033,N01,42,2.3867352803533333
SN 033,N01,42,2.3856549580866666
SN 033,N01,42,2.3851030985499997
SN 033,N01,42,2.386059824623333
SN 033,N01,42,2.3857383728
SN 033,N01,42,2.3857213338200003
SN 033,N01,42,2.386829630533333
SN 033,N01,42,2.386135609943333
SN 033,N01,42,2.3857228597
SN 033,N01,42,2.385984039303333
SN 033,N01,42,2.38694559733
SN 033,N01,42,2.3852452596
SN 033,N01,42,2.3852422078433335
SN 033,N01,42,2.386896260576667
SN 033,N01,42,2.385157012936667
SN 033,N01,42,2.3852607727033335
SN 033,N01,42,2.3858774820933335
SN 033,N01,42,2.3856595357233332
SN 033,N01,42,2.38595631917
SN 033,N01,42,2.38658091227
SN 033,N01,42,2.386628723143333
SN 033,N01,42,2.3840563456200004
SN 033,N01,42,2.385735321043333
SN 033,N01,42,2.38593928019
SN 033,N01,42,2.385234324136667
SN 033,N01,42,2.386022694903333
SN 033,N01,42,2.385707346596667
SN 033,N01,42,2.38546320597
SN 033,N01,42,2.3860196431466667
SN 033,N01,42,2.38632100423
SN 033,N01,42,2.3847862243633333
SN 033,N01,42,2.3856129964166666
SN 033,N01,42,2.38645095825
SN 033,N01,42,2.3859423319466666
SN 033,N01,42,2.38632253011
SN 033,N01,42,2.3852358500133333
SN 033,N01,42,2.38635965983
SN 033,N01,42,2.3856486002599997
SN 033,N01,42,2.386223602293333
SN 033,N01,42,2.3848897298166665
SN 033,N01,42,2.3848294576
SN 033,N01,42,2.385473887123333
SN 033,N01,42,2.38531468709
SN 033,N01,42,2.38597640991
SN 033,N01,42,2.3862963358533333
SN 033,N01,42,2.385892995196667
SN 033,N01,42,2.3852035522433335
SN 033,N01,42,2.3859870910633334
SN 033,N01,42,2.3849639892566667
SN 033,N01,42,2.3851987202933334
SN 033,N01,42,2.3858619689933334
SN 033,N01,42,2.3852452596
SN 033,N01,42,2.385678100583333
SN 033,N01,42,2.385549672443333
SN 033,N01,42,2.3852050781233336
SN 033,N01,42,2.384473927813333
SN 033,N01,42,2.3853749593066667
SN 033,N01,42,2.3839358011866665
SN 033,N01,42,2.38482157389
SN 033,N01,42,2.3850550333633334
SN 033,N01,42,2.3855450948066665
SN 033,N01,42,2.386741638183333
SN 033,N01,42,2.3852808634433336
SN 033,N01,42,2.3852884928366667
SN 033,N01,42,2.3864400227833333
SN 033,N01,42,2.38482309977
SN 033,N01,42,2.38382314046
SN 033,N01,42,2.385705820716667
SN 033,N01,42,2.3849235534666664
SN 033,N01,42,2.3841646830233336
SN 033,N01,42,2.38524678548
SN 033,N01,42,2.3853317260733333
SN 033,N01,42,2.38603210449
SN 033,N01,42,2.384631601966667
SN 033,N01,42,2.3843981424966665
SN 033,N01,42,2.3862777709933334
SN 033,N01,42,2.38552042643
SN 033,N01,42,2.38493601481
SN 033,N01,42,2.3860567728666666
SN 033,N01,42,2.386455535886667
SN 033,N01,42,2.3862686157199997
SN 033,N01,43,2.3871882120766665
SN 033,N01,43,2.3867385864233333
SN 033,N01,43,2.3855946858699997
SN 033,N01,43,2.385930124916667
SN 033,N01,43,2.38648808797
SN 033,N01,43,2.3846176147433336
SN 033,N01,43,2.38696416219
SN 033,N01,43,2.386245473223333
SN 033,N01,43,2.385286966956667
SN 033,N01,43,2.3863179524733336
SN 033,N01,43,2.3866055806466666
SN 033,N01,43,2.38592224121
SN 033,N01,43,2.3867090860999998
SN 033,N01,43,2.38553899129
SN 033,N01,43,2.384799957273333
SN 033,N01,43,2.38683115641
SN 033,N01,43,2.385835774736667
SN 033,N01,43,2.3855003356933335
SN 033,N01,43,2.38595937093
SN 033,N01,43,2.3856842041
SN 033,N01,43,2.385982513426667
SN 033,N01,43,2.3866950988766664
SN 033,N01,43,2.384526316323333
SN 033,N01,43,2.3861834208166663
SN 033,N01,43,2.3866673787433332
SN 033,N01,43,2.38630727132
SN 033,N01,43,2.3866813659666666
SN 033,N01,43,2.386696624753333
SN 033,N01,43,2.38656387329
SN 033,N01,43,2.3874557495100004
SN 033,N01,43,2.38685277303
SN 033,N01,43,2.3855359395333333
SN 033,N01,43,2.3872423807766667
SN 033,N01,43,2.3859252929666668
SN 033,N01,43,2.3860491434699997
SN 033,N01,43,2.3868250528966666
SN 033,N01,43,2.3872703552233334
SN 033,N01,43,2.3875144958466668
SN 033,N01,43,2.387460327146667
SN 033,N01,43,2.3850056966133333
SN 033,N01,43,2.3870460510233333
SN 033,N01,43,2.387138875323333
SN 033,N01,43,2.3863334655733337
SN 033,N01,43,2.3863891601533336
SN 033,N01,43,2.38670603434
SN 033,N01,43,2.386229960123333
SN 033,N01,43,2.38706919352
SN 033,N01,43,2.38522669474
SN 033,N01,43,2.38475367228
SN 033,N01,43,2.386457061766667
SN 033,N01,43,2.3862220764133335
SN 033,N01,43,2.3857228597
SN 033,N01,43,2.38669052124
SN 033,N01,43,2.386647288003333
SN 033,N01,43,2.3868174234999997
SN 033,N01,43,2.38718058268
SN 033,N01,43,2.385625457763333
SN 033,N01,43,2.3861989339166665
SN 033,N01,43,2.38707249959
SN 033,N01,43,2.3861295064266668
SN 033,N01,43,2.3862190246566666
SN 033,N01,43,2.3865468343066665
SN 033,N01,43,2.38682047526
SN 033,N01,43,2.38636449178
SN 033,N01,43,2.3865036010733336
SN 033,N01,43,2.386715189613333
SN 033,N01,43,2.38486022949
SN 033,N01,43,2.3869163513166667
SN 033,N01,43,2.3868822733533337
SN 033,N01,43,2.3855806986466663
SN 033,N01,43,2.3864433288566667
SN 033,N01,43,2.3862159728999996
SN 033,N01,43,2.3861155192033334
SN 033,N01,43,2.3860427856433333
SN 033,N01,43,2.3868049621566665
SN 033,N01,43,2.3862655639633332
SN 033,N01,43,2.3844197591133334
SN 033,N01,43,2.38658243815
SN 033,N01,43,2.38601506551
SN 033,N01,43,2.3851880391433338
SN 033,N01,43,2.3858945210766667
SN 033,N01,43,2.38552042643
SN 033,N01,43,2.3854507446266666
SN 033,N01,43,2.3858187357566667
SN 033,N01,43,2.3863103230766667
SN 033,N01,43,2.3860458373999998
SN 033,N01,43,2.3841445922833335
SN 033,N01,43,2.38660100301
SN 033,N01,43,2.38628234863
SN 033,N01,43,2.3847056070933332
SN 033,N01,43,2.38462219238
SN 033,N01,43,2.3853131612133334
SN 033,N01,43,2.385708872476667
SN 033,N01,43,2.3861480712866667
SN 033,N01,43,2.3862220764133335
SN 033,N01,43,2.3874834696433336
SN 033,N01,43,2.384895833333333
SN 033,N01,43,2.3851648966466663
SN 033,N01,43,2.3864400227833333
SN 033,N01,43,2.384951527913333
SN 033,N01,43,2.3851153055800003
SN 033,N01,43,2.3863273620600003
SN 033,N01,43,2.3860104878733335
SN 033,N01,43,2.3854988098133334
SN 033,N01,43,2.386002604166667
SN 033,N01,43,2.3873939514133338
SN 033,N01,43,2.3843409220366665
SN 033,N01,43,2.38471654256
SN 033,N01,43,2.386608632403333
SN 033,N01,43,2.3860104878733335
SN 033,N01,43,2.385715230303333
SN 033,N01,43,2.38648656209
SN 033,N01,43,2.3856208801266665
SN 033,N01,43,2.38557128906
SN 033,N01,43,2.3867863972966665
SN 033,N01,43,2.3861974080399997
SN 033,N01,43,2.384651692706667
SN 033,N01,43,2.386226908363333
SN 033,N01,43,2.38614654541
SN 033,N01,43,2.38570124308
SN 033,N01,43,2.386369069416667
SN 033,N01,43,2.3863861083966666
SN 033,N01,44,2.3855374654133334
SN 033,N01,44,2.386369069416667
SN 033,N01,44,2.385531107583333
SN 033,N01,44,2.38544921875
SN 033,N01,44,2.3865468343066665
SN 033,N01,44,2.38635813395
SN 033,N01,44,2.3864046732566666
SN 033,N01,44,2.3868591308566667
SN 033,N01,44,2.3859502156566665
SN 033,N01,44,2.384245045976667
SN 033,N01,44,2.38629023234
SN 033,N01,44,2.3865468343066665
SN 033,N01,44,2.3857490539533335
SN 033,N01,44,2.3866241455066666
SN 033,N01,44,2.3859052022266667
SN 033,N01,44,2.3854136149066667
SN 033,N01,44,2.3853116353333332
SN 033,N01,44,2.3860458373999998
SN 033,N01,44,2.3847892761200002
SN 033,N01,44,2.38579406738
SN 033,N01,44,2.38628234863
SN 033,N01,44,2.3851880391433338
SN 033,N01,44,2.38526687622
SN 033,N01,44,2.38586654663
SN 033,N01,44,2.385746002196667
SN 033,N01,44,2.3856147766099998
SN 033,N01,44,2.38655751546
SN 033,N01,44,2.3850906372066665
SN 033,N01,44,2.3855158487933332
SN 033,N01,44,2.3866564432766664
SN 033,N01,44,2.3858001708966667
SN 033,N01,44,2.385361226396667
SN 033,N01,44,2.38646799723
SN 033,N01,44,2.3861061096166667
SN 033,N01,44,2.38599650065
SN 033,N01,44,2.3866040547666665
SN 033,N01,44,2.385150909423333
SN 033,N01,44,2.3851353963200004
SN 033,N01,44,2.3867477416966665
SN 033,N01,44,2.385718282063333
SN 033,N01,44,2.3850443522133333
SN 033,N01,44,2.38579076131
SN 033,N01,44,2.38582941691
SN 033,N01,44,2.3856735229466666
SN 033,N01,44,2.386608632403333
SN 033,N01,44,2.38538894653
SN 033,N01,44,2.3845573425266666
SN 033,N01,44,2.3859502156566665
SN 033,N01,44,2.3856300353999997
SN 033,N01,44,2.3861480712866667
SN 033,N01,44,2.3863042195633333
SN 033,N01,44,2.3859423319466666
SN 033,N01,44,2.3859161376933335
SN 033,N01,44,2.3866750081366663
SN 033,N01,44,2.3848154703766666
SN 033,N01,44,2.3856936136866667
SN 033,N01,44,2.3863922119133334
SN 033,N01,44,2.38520812988
SN 033,N01,44,2.38503036499
SN 033,N01,44,2.385566711423333
SN 033,N01,44,2.385178629556667
SN 033,N01,44,2.38605066935
SN 033,N01,44,2.3860814412433333
SN 033,N01,44,2.3846949259433337
SN 033,N01,44,2.38591918945
SN 033,N01,44,2.38588511149
SN 033,N01,44,2.3852699279766667
SN 033,N01,44,2.3861602783199998
SN 033,N01,44,2.3858759562166667
SN 033,N01,44,2.385763041176667
SN 033,N01,44,2.3867507934566663
SN 033,N01,44,2.3860768636066667
SN 033,N01,44,2.38504104614
SN 033,N01,44,2.3864649454733335
SN 033,N01,44,2.386098480223333
SN 033,N01,44,2.3854616800933335
SN 033,N01,44,2.3863751729300002
SN 033,N01,44,2.38607228597
SN 033,N01,44,2.38566563924
SN 033,N01,44,2.3863861083966666
SN 033,N01,44,2.3861602783199998
SN 033,N01,44,2.3844724019366668
SN 033,N01,44,2.386184946693333
SN 033,N01,44,2.3860242207833333
SN 033,N01,44,2.3850443522133333
SN 033,N01,44,2.385892995196667
SN 033,N01,44,2.38595631917
SN 033,N01,44,2.3858434041333334
SN 033,N01,44,2.386495717363333
SN 033,N01,44,2.3870012919100003
SN 033,N01,44,2.38550491333
SN 033,N01,44,2.3845929463699997
SN 033,N01,44,2.3864214579233334
SN 033,N01,44,2.38582789103
SN 033,N01,44,2.38548329671
SN 033,N01,44,2.38606923421
SN 033,N01,44,2.385869598386667
SN 033,N01,44,2.3857925415033336
SN 033,N01,44,2.38599497477
SN 033,N01,44,2.386512756346667
SN 033,N01,44,2.385820261636667
SN 033,N01,44,2.3843284606933333
SN 033,N01,44,2.38639373779
SN 033,N01,44,2.38635813395
SN 033,N01,44,2.3854306538866665
SN 033,N01,44,2.3862792968733335
SN 033,N01,44,2.386135609943333
SN 033,N01,44,2.3859502156566665
SN 033,N01,44,2.3857785542800003
SN 033,N01,44,2.3864262898733335
SN 033,N01,44,2.386245473223333
