serial,type,cycle,value_min,value_median,value_std_overall,rolling_mean_last15,rolling_std_last15,rolling_slope_last15,delta_from_roll_mean,diff1_mean,diff1_max,diff1_min,diff1_std,diff2_mean,diff2_max,diff2_min,diff2_std,num_peaks,mean_peak_prominence,mean_peak_width,zero_crossing_rate,lag1_autocorr,std_roll_mean15_series,range_roll_mean15_series,std_roll_std15_series,severity_score,severity_weighted_delta,severity_weighted_std,risk_weighted_trend
SN 027,F03,40,2.5237759908033337,2.53389333089,0.004581850523481139,2.530967424179111,0.001758286345122743,-0.00017125447596426805,-0.0025184292257778296,-8.931225652892599e-05,0.00240376790333352,-0.002937062579999594,0.0010552419513411705,9.441375749996706e-06,0.003476460773334189,-0.002252197266666922,0.0012048003649967635,9.0,0.004054542824814877,6.036513625348737,15.0,0.9733894644715523,0.003842008132948817,0.013472052679778468,0.0010285306926742833,3,-0.010073716903111318,0.004395715862806858,-0.0006850179038570722
SN 005,F01,91,1.008002281186667,1.0370166460666668,0.007628151330957798,1.0278540844373334,0.00841255300963076,0.0010743202481666792,0.012253451876000021,3.9770058016529176e-05,0.027123069763333563,-0.033658790589999876,0.00810511326837042,0.00011508623758333392,0.05661741892666616,-0.06078186035333344,0.01467853990685676,18.0,0.012009260389629635,2.649150574952097,18.0,0.43904474226224,0.0057412586975746855,0.019576852586888904,0.003445698354633603,1,0.024506903752000042,0.01261882951444614,0.0021486404963333584
SN 045,F06,3,2.1693929,2.8064155333333334,0.4017700668874255,,,,,0.244288375,0.45048013333333303,0.031136300000000006,0.17839126062386598,-0.13978127777777768,0.12245206666666641,-0.2778582666666667,0.22720737490668988,0.0,,,1.0,0.9425091953184613,,,,3,,,
SN 010,F02,58,1.9837462107333328,1.987390581765,0.0011403658703550135,1.9867237345364444,0.00043145248687728635,5.317824228574043e-05,0.0005052948002224333,-2.5935737741019218e-06,0.002856699626667014,-0.004575729370000392,0.0012599309709979039,-1.8317964333334585e-05,0.005645497640000885,-0.005320866903333554,0.0020566161305300176,30.0,0.0016733593415556654,2.146911732408839,37.0,0.3945478997634255,0.0006733506402281969,0.0021147833928885085,0.00027422957128552786,2,0.0015158844006673,0.0008629049737545727,0.0001595347268572213
SN 047,N01,349,2.4426933,2.470750916666667,0.00519340460661884,2.4702569044444447,0.0005982208206835048,3.811071428581693e-06,0.00013872888888810664,8.80440771345207e-07,0.01852620000000016,-0.0256691,0.0054334812062114424,2.5113888888816937e-06,0.03221386666666648,-0.022369133333332236,0.0071562991380091055,12.0,0.010331855555555528,3.425856252302246,38.0,0.4572080304485525,0.001009928543365954,0.0055243444444439405,0.003967357466922804,0,0.00013872888888810664,0.0005982208206835048,3.811071428581693e-06
SN 049,N01,409,1.7248349333333333,1.72902385,0.001192049391655788,1.7292386022222221,0.000356926730615456,2.2304523809521127e-05,6.644444445758069e-07,1.1217079889808273e-05,0.004527166666666638,-0.0040839999999999765,0.0012442965133189759,-3.899166666667305e-06,0.0051116666666664035,-0.005912233333333239,0.0018670838475721963,26.0,0.0018521269230769705,2.4490778719589716,33.0,0.45818388666930926,0.000532055727469837,0.0018764822222221422,0.0005200082234782433,0,6.644444445758069e-07,0.000356926730615456,2.2304523809521127e-05
SN 011,N01,222,1.8180197397866664,1.8215264638249997,0.001964397114122132,1.821647618610222,0.00038846289281816966,9.016763559532054e-06,-0.0002687835702219754,2.502672600551015e-05,0.018995157880000058,-0.006411997476666986,0.0021348285447227227,-0.00015594906280555672,0.007804997760000543,-0.023943456016666476,0.0026739362159975354,13.0,0.003288337511538555,3.173316147758337,38.0,0.40655494942964343,0.0003998749135025168,0.00242552863222234,0.0007634165115701603,0,-0.0002687835702219754,0.00038846289281816966,9.016763559532054e-06
SN 004,F01,70,1.0910409291566665,1.0994549433366667,0.007521839084148542,1.1055923292355556,0.005488837208936502,-0.001208833966964279,-0.0076832919655556164,4.38217289256227e-06,0.0036975860600001464,-0.0043514251700000894,0.001244670279489965,1.2675391277779575e-05,0.003968048096666843,-0.0035383860266664513,0.0015169836488858415,7.0,0.006525166828571516,7.599460601133991,2.0,0.9863765330730355,0.007191861937361143,0.01942598978666643,0.0012677903468550475,1,-0.015366583931111233,0.008233255813404752,-0.002417667933928558
SN 009,F02,8,0.0410494128833333,0.04203023711666665,1.0827017948182571,0.04120234568755552,9.096820285741014e-05,-1.3520391214283412e-05,2.1744569111081802e-05,-0.02500448995385675,0.03422622680666665,-0.7423473358133335,0.1119562879618093,2.1190345305556005e-05,0.2641631444333334,-0.3236267089866671,0.05400676640226615,0.0,,,1.0,0.9948225568871512,0.851546683196824,3.018984031942,0.36708843757193765,2,6.52337073332454e-05,0.00018193640571482027,-4.0561173642850234e-05
SN 014,F02,121,3.218266042073333,3.236383183796667,0.004154421476835697,3.233950737845778,0.00680089782269895,-0.0007804243905119404,-0.0021353997124449187,-4.444595209366509e-05,0.015325164793333457,-0.021301523843332948,0.004862450256977264,0.00010598076711110978,0.025800069169999773,-0.023018900549999444,0.007117477821383836,22.0,0.007737512299393981,2.5874491873738816,47.0,0.317284918513344,0.0007479723092058704,0.004211985269777951,0.0018709789429581674,2,-0.006406199137334756,0.0136017956453979,-0.002341273171535821
SN 034,N01,72,4.267401123046667,4.278784688311667,0.002760645209480664,4.278852912053334,0.003602541063751475,-3.2671973761885395e-05,-0.003101162380000133,6.90134431955957e-05,0.013303629556665975,-0.01465148925666604,0.003856124231276815,-0.00013990190294443187,0.022272237139999262,-0.026896158853332075,0.006205069093323171,29.0,0.0055027753450573565,2.2128286656432823,56.0,-0.045823456722832404,0.0005387396759890024,0.002424418131110606,0.0007532595840843017,0,-0.003101162380000133,0.003602541063751475,-3.2671973761885395e-05
SN 015,F02,147,2.9346997578933336,2.9512803395566665,0.0027667435745098996,2.950877431232222,0.0007166368627744146,-1.5578497095242965e-05,3.96219877778492e-05,-6.9757466942142385e-06,0.01712773640999954,-0.017137145993332936,0.0035883733182833326,3.465016694440918e-06,0.034264882403332475,-0.01648000081666634,0.005373515985167703,19.0,0.005248019569298218,4.2984430910176155,59.0,0.16572450469198186,0.0003573545590432873,0.002314097086221878,0.001675916319512551,2,0.0001188659633335476,0.0014332737255488292,-4.6735491285728894e-05
SN 045,F06,4,0.6058572000000001,0.6435429,0.011387194059609923,0.6367976577777779,0.021272751539676355,-0.003938361666666663,-0.030940457777777763,-0.00030926222222222113,0.04811910000000008,-0.030904299999999885,0.011051871540556485,-3.161176470588267e-05,0.05262476666666671,-0.0754204666666668,0.016280309999474073,22.0,0.018294971212121213,2.5387901665879173,28.0,0.5116542703753919,0.0026795507651845747,0.011831742222222164,0.005332672813403743,3,-0.12376183111111105,0.053181878849190886,-0.015753446666666653
SN 025,F03,132,2.847212219236667,2.857175064085,0.004995388364896476,2.8548448011595555,0.0020852930981005544,0.00022268749419046235,0.003548295763777798,5.260919407713551e-05,0.00588048298999988,-0.0058987935400001135,0.0022764704252606393,-5.186504786111046e-05,0.008998107913333442,-0.007665506996667126,0.0034362607411384024,24.0,0.003937074872777724,2.7132340054649315,13.0,0.8964543154941045,0.0042032219731864915,0.01333491007488874,0.0012463418661384773,3,0.014193183055111191,0.005213232745251386,0.0008907499767618494
SN 055,N01,516,3.1516138712533333,3.1698310852033336,0.004848627778319718,3.1728659905311107,0.005281577410371748,0.00046252931854761254,0.01305472479888925,9.224211217631227e-05,0.015312957763333301,-0.013333892823333304,0.004934342016125002,6.43836127222223e-05,0.020163726806667004,-0.018512471516666018,0.006990164571540338,25.0,0.007680257161333426,2.6074859838749376,52.0,0.459085428278671,0.0008643195127998621,0.005458204481555207,0.0021230013946551655,0,0.01305472479888925,0.005281577410371748,0.00046252931854761254
SN 046,N01,297,2.907454935706667,2.918206024168333,0.002150026002554251,2.9179953681084445,0.0014427827973030743,9.746733161906423e-05,-0.0010436164017777472,7.84860826446278e-05,0.012846374510000036,-0.007754770913332987,0.0025532710494108276,-4.933039349999483e-05,0.010099538166666644,-0.014465586343333392,0.003828916558674898,32.0,0.0033268451689583284,1.9232193953017656,54.0,0.21943308411580958,0.0005434122655150614,0.0019284735780003004,0.0005510381205206278,0,-0.0010436164017777472,0.0014427827973030743,9.746733161906423e-05
SN 025,F03,59,2.8884595235166666,2.9034639994283333,0.008254892133987146,2.916671057806,0.0015421824605343516,0.00031727563769048706,0.0026600477439999715,0.00024960520512396677,0.0030685424799998806,-0.0023264567066667574,0.0010506690646587377,-1.5936957472225306e-05,0.0033638000533335877,-0.003719329833332896,0.0017306308498598955,6.0,0.0025243547227778627,4.188507172405508,3.0,0.9917375353908177,0.007068324921333537,0.02624655829600009,0.00046983574167729173,3,0.010640190975999886,0.003855456151335879,0.0012691025507619482
SN 015,F02,159,2.93999735514,2.9505755106600002,0.004170817417201422,2.9525234307164445,0.006610793007897501,-0.00020621708472618063,0.0042074754502223755,3.8504272121214264e-05,0.01239903768000028,-0.01515680949000009,0.005077682783780727,-1.4665391666612848e-06,0.022678883873333167,-0.02414143880333386,0.007432592594642444,24.0,0.00866826375347222,2.458806461433999,50.0,0.2593669512356916,0.0005083914229914107,0.002893422444444571,0.0017561052887241607,2,0.012622426350667126,0.013221586015795001,-0.0006186512541785419
SN 049,F05,31,1.8456653594966668,1.8691317876166664,0.004579134016399325,1.864729198878,0.005873397948227634,6.761687141665045e-05,-0.0035653601746667984,-8.463688790633863e-05,0.013790384926666732,-0.018100102739999624,0.0037000364851195286,8.592605611111119e-06,0.030768076576666026,-0.01951459248666665,0.004808540196335643,8.0,0.011598507562916638,6.0639819233795675,17.0,0.6716195822697054,0.0018588001696806236,0.008542734781777472,0.0024520710926170643,3,-0.014261440698667194,0.014683494870569086,0.0002704674856666018
SN 010,F02,41,2.643626912433333,2.6472232818583334,0.0011661630722952885,2.6462217034220004,0.0015896094396810438,-5.306153064283154e-05,-0.000840284558667026,-2.0542617658400436e-05,0.0034207661933334244,-0.0029431660966663387,0.0012742800362454821,6.595187722217381e-06,0.005324045816667233,-0.004706827796667312,0.0020567502851141107,29.0,0.001885960019770146,2.8864570942753813,35.0,0.4016831112574564,0.0006116832888321007,0.002282850476888587,0.0002399731460467838,2,-0.002520853676001078,0.0031792188793620876,-0.00015918459192849462
SN 002,F01,29,2.23926671346,2.265341695148333,0.012087339343355165,2.252889014348445,0.004854929262928994,-0.0010192871094523777,-0.010839860705111448,-0.00010084882584021855,0.013227589926666283,-0.015512339273333176,0.004185428558740728,-4.0592617472223756e-05,0.020924123126666583,-0.019333902996667263,0.005848297955199792,13.0,0.01235699775871797,3.9961765950008132,6.0,0.9393187562593004,0.009220628513722452,0.03112306382888841,0.0024398043177171957,1,-0.021679721410222896,0.0072823938943934905,-0.0020385742189047555
SN 026,F03,36,2.871362813313333,2.8922196706116665,0.01024759493083468,2.9066989813895554,0.001899366554524179,-0.00020467667348810382,-0.003187679716222025,7.980809066115475e-05,0.0074228922533330355,-0.007633209230000215,0.0024105957718027274,-6.569756416663353e-06,0.0087122599299998,-0.008961232503334138,0.0031024389392442465,9.0,0.006874480071111183,4.803853838023882,4.0,0.9724101599219894,0.009027552573950853,0.03215060763844413,0.0020414163106483095,3,-0.0127507188648881,0.004748416386310447,-0.0008187066939524153
SN 011,F02,70,1.9830073038733331,1.987799390155,0.001164927856045839,1.9878513505706665,0.0007093528001929336,7.28243867857335e-06,-0.0006594509539996629,-9.31290553718617e-06,0.0040021260566664996,-0.002842839556666421,0.0010550153773927662,-7.987552222223544e-06,0.0035383860233324516,-0.004450480139999602,0.0015276460013543536,29.0,0.0014679393545975396,1.842941985888077,47.0,0.5924677880382263,0.0005186499226275528,0.0024916670051109424,0.0005948269831635933,2,-0.0019783528619989887,0.0014187056003858672,2.184731603572005e-05
SN 040,N01,182,3.084770202636667,3.087117513018333,0.001145567846877807,3.0862666151242224,0.0008969089588919699,-4.8312232583322e-05,8.795844244380291e-05,-1.5241974958679077e-05,0.0032323201499999676,-0.0031890869133333055,0.0013973718664245123,7.57429336110486e-06,0.005138142903333698,-0.004802703856666923,0.0022775451355293236,34.0,0.001946460499607848,1.8666754945003297,47.0,0.2579634505968354,0.000521076017152754,0.002033776177555957,0.00011906056076047911,0,8.795844244380291e-05,0.0008969089588919699,-4.8312232583322e-05
SN 010,F02,46,2.6410346984833333,2.6474127451566662,0.0018401424718316399,2.647371232773111,0.002246546745826485,-7.645107454762322e-05,-0.0026512824164446336,-2.3365283471074146e-05,0.013046773276666812,-0.005254364013333568,0.0022691764483376924,-3.394232855555475e-05,0.01374384562666675,-0.017336527510000366,0.003558435806404562,28.0,0.0031365530828571125,2.1380050595580964,47.0,0.24006001764287713,0.0004131005842780047,0.0017829555935557906,0.0008141615122447656,2,-0.0079538472493339,0.00449309349165297,-0.00022935322364286964
SN 036,N01,112,2.81531270345,2.8193866729716666,0.001689367549849175,2.819527333576,0.0008849298548483193,7.373264869048323e-06,0.00011047363399985244,5.506615344351165e-06,0.0082641601566662,-0.007551320393333061,0.002010855424958395,-2.710554333333522e-05,0.011300150556666111,-0.012629191079999824,0.0031118523427880553,31.0,0.0026089575984947085,2.0041035512440044,55.0,0.2971424058747027,0.00036196468726426795,0.00181499905088911,0.0008861715463376091,0,0.00011047363399985244,0.0008849298548483193,7.373264869048323e-06
SN 010,F02,50,2.6419807434066667,2.648543421425,0.0018307460017506516,2.647779524059111,0.0008695694993949596,-0.00013203757158333535,-0.000546196832444501,-2.4298465619833515e-05,0.008494313559999966,-0.006303660076666606,0.002118599331019802,1.4557308611110968e-05,0.010660044356666898,-0.014797973636666573,0.003356096213297561,25.0,0.0033090311688000183,2.4194022919283382,41.0,0.3323336848636105,0.0007752796648733274,0.002827758788666923,0.0006236697045742171,2,-0.001638590497333503,0.0017391389987899191,-0.00039611271475000604
SN 026,F03,38,2.5053342183400003,2.5591700235983335,0.017626130508485185,2.5716727701806668,0.0028496926097796413,-0.0003056735085119055,-0.007430216470666551,7.29731620110199e-05,0.010964711506666891,-0.007995096843333105,0.003178633757902225,-1.3319651249995198e-05,0.005994415283333332,-0.005966695149999257,0.0020470111665076285,4.0,0.017800521849166584,12.119444588427172,3.0,0.9838595352567354,0.015969729511037523,0.05135984632777779,0.0045831444546606745,3,-0.029720865882666203,0.007124231524449103,-0.001222694034047622
SN 046,N01,298,2.8922378540033336,2.9172051747616665,0.004936664100676856,2.916248202852222,0.013013966192858578,-0.0011051931835357116,0.0007411872011107157,-5.0072367851242296e-05,0.016353607176666785,-0.013813527426667083,0.0036246097170456798,3.3223893888882175e-05,0.01832962035999941,-0.01263783772999938,0.0043007828717307305,18.0,0.00551771941055564,2.4524875811031492,53.0,0.731114199688479,0.0008645332333129094,0.005011732313555672,0.0035647243524296315,0,0.0007411872011107157,0.013013966192858578,-0.0011051931835357116
SN 048,N01,353,2.721856433333333,2.7278996666666666,0.003155506197216848,2.727667933333333,0.0019410996316522127,5.5145714285739376e-05,0.00029100000000026327,-0.00015302066115702404,0.008014199999999416,-0.01079380000000052,0.003531996143462085,8.733750000000281e-05,0.011756400000000777,-0.011692266666666562,0.00501857091102574,29.0,0.0051885908045978275,1.998935127425385,58.0,0.2782228612574466,0.00036285044600243747,0.0018036222222224119,0.0007329411279759668,0,0.00029100000000026327,0.0019410996316522127,5.5145714285739376e-05
SN 025,F03,31,2.825538126626667,2.838064066566667,0.00469318604247519,2.841020711261111,0.0016081619058211942,-0.00019498461771430315,0.0007161458322215708,3.841599812671635e-05,0.0035260518399997665,-0.0032910664866667716,0.0014281122312590174,-2.6173061944449275e-06,0.006487782796666952,-0.004520161946666601,0.0022012741551675416,21.0,0.0023487757122222404,2.8175139709389687,2.0,0.9538347901324226,0.004407732354388714,0.013143920898666561,0.0008012110033688076,3,0.002864583328886283,0.004020404764552985,-0.0007799384708572126
SN 004,F01,74,1.09625663757,1.1049287160233334,0.003910041129608458,1.1074620649533335,0.0009810382104347758,-9.680339279760244e-05,0.0009632025833330449,3.671567303030213e-05,0.0036543528233332623,-0.0037021636966663163,0.0012921320766333603,-1.0306040416670677e-05,0.003980509439999835,-0.005670166013333144,0.0017347588905705991,12.0,0.0035745938622221973,4.507977673292343,9.0,0.9456347317008253,0.003137388828315805,0.010846235486666744,0.001131077851198704,1,0.0019264051666660897,0.0014715573156521638,-0.00019360678559520489
SN 049,N01,383,1.7272819333333334,1.7318914333333333,0.0011088015122813612,1.7320767422222223,0.0005143608461713391,2.7491190476187325e-05,-0.0007465088888889415,2.4286501377399277e-06,0.003387600000000157,-0.0044478333333330955,0.0011065274187688082,-6.983055555555747e-06,0.007805800000000085,-0.004693366666667087,0.0017265073778228981,24.0,0.001629395833333334,2.318709560387878,30.0,0.5051255671734121,0.0005348125781831966,0.0021671800000002683,0.0005648318737387965,0,-0.0007465088888889415,0.0005143608461713391,2.7491190476187325e-05
SN 029,F04,4,2.2690409342433333,2.273571650185,0.002798187339485631,2.2744177246075554,0.0022410737874810466,0.00047416687021428755,0.0033430989591107796,-3.529908570248517e-05,0.002045186360000617,-0.0019399007166667204,0.000740653752123625,6.402333555555195e-06,0.0029863993366663344,-0.0018470764166664821,0.0009562976639570478,6.0,0.003083080715000038,4.901554219418302,8.0,0.9641941574038424,0.0018918228240481342,0.007702755398222738,0.0006526139437539667,2,0.010029296877332339,0.004482147574962093,0.0014225006106428626
SN 011,N01,25,1.8607618967666668,1.8626748402899997,0.0006971673039782139,1.862002673677111,0.0007435087539657372,6.712504795240358e-05,0.00028344895955578764,-5.939578236914074e-06,0.001919809976666853,-0.0025135040299999467,0.0007758668041482641,4.895528055566996e-07,0.0037362416599999726,-0.003947957359999865,0.0012795612477850629,32.0,0.001045457521979272,1.934487650142351,43.0,0.38449571895626244,0.0003603502014224225,0.0012227630613332874,0.00014311736883403976,0,0.00028344895955578764,0.0007435087539657372,6.712504795240358e-05
SN 011,F03,88,1.7409788767466667,1.7497468312566666,0.008332954367580483,1.7465637800411111,0.0027703615670227446,-0.00010628836492857427,-0.0042848544644444875,-0.00022903841716253275,0.005472183229999983,-0.005203247070000083,0.0018720145841065283,-2.070109049999898e-05,0.004499816889999897,-0.004952875773333254,0.001912755015127886,12.0,0.005791939629722224,5.27887162555172,3.0,0.9744152839025828,0.006365871659390334,0.019848293728222055,0.002242316480605183,3,-0.01713941785777795,0.006925903917556861,-0.00042515345971429707
SN 054,N01,503,2.6916788736966666,2.7396036783833333,0.013244035381915297,2.737892489962,0.009567954608147324,0.00021091007051189382,0.004815589057999947,9.560072719007868e-05,0.06081695556666622,-0.049708302816666716,0.014861112398114492,1.3457404249998342e-05,0.07039922078333305,-0.07033208211333397,0.019715644694382507,20.0,0.025773824055999973,2.8630658106837874,45.0,0.374571844002687,0.0017436935674500099,0.008733808729556092,0.007488463108573711,0,0.004815589057999947,0.009567954608147324,0.00021091007051189382
SN 009,F02,9,3.0569608052566664,3.0655902862533333,0.0021022052354276377,3.064585486516444,0.0006590102352626196,8.375531163095876e-05,0.00012296888688911878,-1.3720299586775391e-05,0.011326344806666722,-0.00999374389333374,0.0017928192387962087,5.4762098611068255e-06,0.009016672766667178,-0.02132008870000046,0.002623987027689733,11.0,0.00340222445393938,3.535750067937879,27.0,0.6388737209685491,0.000817778678470512,0.004049631753777927,0.0015364901209486937,2,0.00036890666066735633,0.0013180204705252393,0.0002512659348928763
SN 040,N01,179,3.08625717163,3.0888388315833333,0.0014418938607957622,3.0873778618688887,0.0008058498533789034,3.154391273802697e-06,-0.0011082288955557296,-1.9086096887054508e-05,0.005191040039999706,-0.00495452880999947,0.0015183330918845223,-2.3367140027782025e-05,0.010145568849999176,-0.0068420410166667445,0.002619980069849186,35.0,0.0019145929248572534,1.6581957906406304,34.0,0.4426453275631977,0.0009980520419110885,0.003043060302444278,0.00023504982424085648,0,-0.0011082288955557296,0.0008058498533789034,3.154391273802697e-06
SN 038,N01,135,2.53880767822,2.5555658976216664,0.00354369259335171,2.553981492782889,0.0033781203712500885,-0.00018109003694045508,-0.0028614976662226788,-2.8310728457305665e-05,0.016195424396666436,-0.016059366863333757,0.00356170322471823,-8.051130500001206e-06,0.01867039998666664,-0.022524007163334137,0.004667673273547301,18.0,0.005785030788333417,3.087714726621888,50.0,0.49607437861701603,0.0007387851714530477,0.005046708848444936,0.0023336805608629592,0,-0.0028614976662226788,0.0033781203712500885,-0.00018109003694045508
SN 049,N01,411,1.7275321666666663,1.7300694,0.0008952100514496415,1.7304118355555558,0.0006365866122024792,1.6910119047633794e-05,0.00017056444444429886,2.1058402203856416e-05,0.002133066666666794,-0.0031666999999999668,0.0010701853735952153,-2.1221388888890507e-05,0.0039192333333342155,-0.004966999999999944,0.001595864507567498,28.0,0.0016615785714285997,2.0317381262064194,45.0,0.27468804355204857,0.0004161758091271701,0.0012938666666666432,0.00026810095350157225,0,0.00017056444444429886,0.0006365866122024792,1.6910119047633794e-05
SN 011,F02,62,1.9844712575266668,1.9876478830966666,0.0007915304994855161,1.9875836096853332,0.0012572785821909143,-7.405644380950275e-05,-0.0015418412953331906,-5.86391482093515e-06,0.0023899078366664828,-0.0050332387266665,0.0009813813674532871,1.6604529499997246e-05,0.006603749589999763,-0.005094909669999481,0.0016252539892054436,30.0,0.0011564805773333297,2.0009662093339218,42.0,0.22111277893999234,0.0003380055591754025,0.0012731340197775776,0.00023031507450494066,2,-0.004625523885999572,0.0025145571643818286,-0.00022216933142850826
SN 003,F01,42,1.2490661621066663,1.285504341125,0.015161681016585722,1.2763500552686664,0.005881036914510052,0.0012217957632738006,0.011299862331333621,0.00018818122294765835,0.011830266316666727,-0.010584386190000128,0.004339417200146625,-4.137674966666431e-05,0.0146204630566662,-0.01957028707000008,0.005312633599226149,13.0,0.013713494325128216,4.091668446431552,9.0,0.9591239182246017,0.01253804894291376,0.04497250027088873,0.003897323387515255,1,0.022599724662667242,0.008821555371765079,0.0024435915265476013
SN 006,F01,109,1.4818041483533333,1.4983645757033333,0.00948357733362968,1.4982062021875557,0.002982697892661284,8.64492143928546e-05,-0.0002635955808889534,-4.937668476583904e-05,0.005351638793333446,-0.0051692962633334005,0.0017068466854255368,1.97092691944456e-05,0.005359395343333517,-0.0039635976166663145,0.0015742092697808919,5.0,0.010105031331333248,6.446811206500563,7.0,0.9839228714177009,0.008749916441775911,0.030263476901777775,0.002559653127856187,1,-0.0005271911617779068,0.004474046838991926,0.0001728984287857092
SN 044,N01,252,2.5594558666666667,2.5634696833333335,0.0014736634322831202,2.5621625577777776,0.0014404342741022563,-7.107261904748529e-06,-0.000890657777777637,-2.2846280991737373e-05,0.004746999999999613,-0.004814133333333359,0.0018580714984966166,-1.1251111111113914e-05,0.007815266666666876,-0.0070896999999998656,0.003051304654645506,34.0,0.0024717784313725453,1.8227988484795374,55.0,0.20384198614722396,0.0005274281488737643,0.0022702577777775623,0.00018924299988009496,0,-0.000890657777777637,0.0014404342741022563,-7.107261904748529e-06
SN 028,N01,392,3.350037866666667,3.3564108333333333,0.001891136303503528,3.3569666555555555,0.0007572757876285634,7.398976190475645e-05,-1.7888888890205124e-06,1.5401652892562615e-05,0.004690033333332622,-0.006742599999999932,0.002093271152260503,-3.805777777778167e-05,0.010834266666666093,-0.0075732333333333735,0.003228231630772217,27.0,0.0032832876543209544,2.3514025009311803,47.0,0.39121053335205475,0.0009433798767893601,0.0028825933333331832,0.0005433969927124126,0,-1.7888888890205124e-06,0.0007572757876285634,7.398976190475645e-05
SN 033,N01,424,2.2946434,2.324780516666667,0.004675130170604501,2.3252237844444448,0.0006687239944536305,-5.4353809523820034e-05,0.0003438155555550715,3.2860881542697916e-05,0.022506966666666184,-0.025345099999999565,0.004528197002813564,3.530916666666754e-05,0.024595633333333478,-0.02842786666666619,0.005844824175676593,8.0,0.008056416666666621,2.327123276106578,13.0,0.5341093388097299,0.0020094528443662424,0.007516968888888531,0.003602410297013156,0,0.0003438155555550715,0.0006687239944536305,-5.4353809523820034e-05
SN 049,N01,410,1.7644968666666665,1.76624195,0.0007017681607424462,1.766604011111111,0.0003019969446035655,9.32273809523384e-06,0.00018128888888901962,1.2321763085398988e-05,0.0013633666666670319,-0.0012654333333332879,0.00055311109124107,-5.07750000000029e-06,0.0018919666666659118,-0.0019386333333337724,0.0008713174366279042,32.0,0.000775580208333293,1.9628907040692474,23.0,0.6889682145910291,0.0005309029741546312,0.0014993911111109703,0.00011484213438274405,0,0.00018128888888901962,0.0003019969446035655,9.32273809523384e-06
SN 064,N01,585,3.1602218627900003,3.182943216958333,0.006026363236982914,3.185672929550222,0.0074922283684214904,-0.0008714730398571511,-0.0013129340268887013,-2.236274325067984e-06,0.011241149903332914,-0.01571960449000054,0.004280479254112353,3.3931732194447675e-05,0.014657847089998732,-0.022768402103332974,0.0053193604202652275,14.0,0.009455235800000057,2.7846894008520473,44.0,0.749684430773775,0.002021831261981134,0.011697285970222016,0.003686994195621456,0,-0.0013129340268887013,0.0074922283684214904,-0.0008714730398571511
SN 025,F03,23,2.9014615376766666,2.9053152720133335,0.0021864504995700593,2.910037706161555,0.0013022078900073906,-5.980446227379365e-05,-0.0012707689082218643,2.4847025371898814e-05,0.0029370625800000383,-0.002747090656666895,0.001140295991621805,2.0747714722231986e-06,0.004325358073333341,-0.004935963946667066,0.0018648843661561473,26.0,0.0017467205344871774,2.4454318087979434,18.0,0.8640822839382228,0.0016678973325085146,0.006738043891110657,0.00034330973028683955,3,-0.005083075632887457,0.0032555197250184764,-0.0002392178490951746
SN 024,F03,8,2.3662501017233333,2.3961827596016665,0.00921809928767614,2.400926072861111,0.0035331498242883396,-0.0006938189552619077,-0.0025567287877779066,8.664301931129694e-05,0.011301676430000018,-0.01935984293666637,0.003996120788322412,4.032982722216675e-06,0.017597707113333527,-0.019603983563332594,0.004493370330416884,11.0,0.01022909915787882,4.045329869908391,9.0,0.9065164434571521,0.007674239034667422,0.024543287488667076,0.0029455500648036493,3,-0.010226915151111626,0.00883287456072085,-0.0027752758210476307
SN 002,F01,25,2.2045753479,2.26296259562,0.03084945893273886,2.273733011880222,0.006180122074170952,0.0005496188572381068,-0.004695383706888823,0.00015208977314049504,0.017948404946666496,-0.01532999674333313,0.006024171554038498,1.4620886916668259e-05,0.02466328938666651,-0.016911570233333784,0.007045712212771416,10.0,0.02020688374866677,5.363116149462764,1.0,0.9810769535273066,0.030056971300389815,0.09299709743888895,0.004024965264030569,1,-0.009390767413777645,0.009270183111256429,0.0010992377144762135
SN 042,N01,263,2.7976003,2.8257640666666664,0.0069034870998211225,2.8277053666666663,0.00372945562947386,-0.00033146523809525523,-0.004354099999999583,-5.139449035812584e-05,0.04443463333333364,-0.020166766666666724,0.006449194545587827,-9.050583333333195e-05,0.04061640000000066,-0.036414133333333876,0.008064796076937737,19.0,0.0103631421052632,3.2876007739709756,41.0,0.5664766704550455,0.0019113874127724903,0.011841139999999584,0.004083718517164165,0,-0.004354099999999583,0.00372945562947386,-0.00033146523809525523
SN 054,N01,507,2.7172622680633336,2.7389925638816663,0.0051792040293311475,2.7386940511051114,0.0012566523970633943,4.210880828570605e-05,-0.0015127054851111765,-2.045014022034787e-06,0.01337738037333347,-0.013343048096666532,0.003909571781012649,-2.8124915222219975e-05,0.02052332560666681,-0.013473510743333694,0.004965012745959334,16.0,0.008157030741041682,3.682487063065224,38.0,0.7172151752467082,0.0017226594381517198,0.008730180528222053,0.003236235055766774,0,-0.0015127054851111765,0.0012566523970633943,4.210880828570605e-05
SN 039,N01,155,2.87786127726,2.8963818868,0.003307773438628871,2.8963107638873336,0.0006975332151870919,1.0151635976187098e-05,0.0007002936459996612,4.807359258952859e-05,0.015994771323332824,-0.009140523273333034,0.002326141440303116,1.884672377778044e-05,0.011287689210000007,-0.012856801353332337,0.0028341967385520864,16.0,0.003065458934166765,3.842403212574446,51.0,0.7525339472087327,0.0005600290437824888,0.0048026869033335196,0.0017431464099088875,0,0.0007002936459996612,0.0006975332151870919,1.0151635976187098e-05
